Feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
HomeFifaAttack,0.14005103980536807,0.17227771782644316,0.08756986963490197,0.13012436767828664,0.09658359203970177,0.10874440203163489,0.05773565919087637,0.11977661964158291,0.049146491328252606,0.08985456789116973,0.08167135564445585,0.044070486742573974,0.12440518488526485,0.18875149781853273,0.043871182439269484,0.07332029244582282,0.03315785371973334,0.01698387842209671,0.001298271029708625,0.03694813749884069,0.03935673609953852,0.10107644670477937,0.03752299038949363,0.05204645559181204,0.025302729675196502,0.1492917707781753,0.11888809978628019,0.3319755862075851,0.017474837598651784,0.18086569960179494,0.10448245937489016,0.3426413371529886,0.4190768062141176,0.033423792356326365,0.0458358168849775,0.023503537889215532,0.02789990012264115,0.081392156280102,0.1304096702640528,0.00588492456703761,0.01286312282810048,0.0567826039125966,0.06252303271617574,0.15172411581012693,0.01652533836036984,0.005289294632158722,0.0010627076382776516,0.0003778649484522321,0.00035698258174635133,0.3416323210584575,0.008372762885149833,0.09283696017615986,0.2258646683152777,0.15975347037529383,0.0522378067498622,0.1449025839922193,0.03055410967437088,5.178762928399361e-10,0.14425113158442238,0.025576356499480812
HomeFifaMidfield,0.1430224144403578,0.16983688668750885,0.08553255504995586,0.10982042340433916,0.12523246060092194,0.1087687093369997,0.07559244643147082,0.16600856155428595,0.12664497252916523,0.05430657357048589,0.06483121840610542,0.10990260443404495,0.030093266338078944,0.08322810328946054,0.02605952886383403,0.061312587102325976,0.0358466695025847,0.02020647844829382,0.005220903738406654,0.09734505973306422,0.037971344348806134,0.04710909953159687,0.05832083776293263,0.001570497848963635,0.08721003506131907,0.013745853985434278,0.011219530676754293,0.04200412067538114,0.19581116999941242,0.3229273861158563,0.1433796521654302,0.2804794650931135,0.11684804280804163,0.4520644330017414,0.12181476353514045,0.0023654686884955443,0.02863058136429926,0.0172950201583214,0.15228922344027837,0.01017416472767845,0.056939201205081266,0.11898437320783936,0.058308467741788085,0.17558050102349604,0.014401009153915862,0.0073157610481579686,0.00836016936796302,0.0004900636766144269,0.0023929946998293267,0.19157590849482975,0.1638613178772617,0.12998893984115567,0.05026379670402194,0.2779571038459812,0.10781958607679495,0.023631536050812082,0.2508256798588402,4.251300585976182e-09,0.09276278195327503,0.004771403495311647
HomeFifaDefence,0.14827519663063324,0.18050611025834407,0.08714368486708353,0.10015462284271588,0.08955803876154869,0.08571720610523131,0.09242513211517012,0.11497255651094992,0.06754882655902648,0.014063383107988901,0.059725847157792666,0.07197895295898321,0.027132818982234855,0.060815649285225516,0.014466502529528026,0.026048440988556024,0.004581428237301923,0.025119656646614308,0.02317543535351094,0.06322542616925421,0.08252951556940477,0.053689505292474946,0.020941272935316804,0.09670777351682909,0.004086936135286348,0.09328904098198502,0.1613766829718922,0.2062510702069508,0.13729035919460297,0.2349829437166811,0.0014851186187057922,0.12199210455432069,0.29745140175778717,0.5020185282063439,0.10222858223384314,0.06816436825049278,0.007321432692918647,0.040756811350084375,0.14899159774397142,0.04292320879813794,0.04560306104149797,0.16635359077119546,0.0389812131685104,0.15342057196717912,0.0002560013927783768,0.01826755603041337,0.0006181284790591348,0.001371649861737622,0.0010921694271507898,0.014850031091310716,0.14764216906172814,0.1446385934753847,0.22599261265518655,0.060436696974983176,0.21098886649579374,0.1674295610123283,0.09298293607132482,1.5759993446069848e-09,0.25319185711172104,0.03818884771502034
AwayFifaOverall,0.14160178723361003,0.2005683742059892,0.09230057616152773,0.040154562191769605,0.14434738548279452,0.08705234303699047,0.13986201656702812,0.06726684196856696,0.05102318763233382,0.13902701110038193,0.007193763200235696,0.01696546315401405,0.058599103188313434,0.02605969382264233,0.0602783133733638,0.029086128028462978,0.07582944143561483,0.02962452060507773,0.02429102173696158,0.005594353938305758,0.029847915624672823,0.08449702899728459,0.05777726376012764,0.06573524709325627,0.04480738859387567,0.0029428785181049655,0.015331161297229586,0.10770112730382765,0.0579968131744504,0.0030319797819865313,0.0227152837684282,0.022339280505733413,0.04308943214601868,0.018049790591265463,0.05070477422776923,0.03756779517433919,0.00043295767977553755,0.037195171368625456,0.39928555196121834,0.09270806754723145,0.03649575011729837,0.35298806438813984,0.015774926748936238,0.5042183423641384,0.06957787772486801,0.008044963451477396,0.0008071377735311059,0.002160150971008941,0.002054051093872155,0.01970686101185098,0.3544603347257126,0.05330325311650706,0.19078526088197045,0.048618301080937766,0.18501161260938903,0.028262595323055674,0.022394217623645667,3.795775667352649e-10,0.20119536446567746,0.022328799401457683
AwayFifaAttack,0.13354903262654202,0.18876708345263132,0.0903631888594029,0.021643244983001533,0.13135979981689425,0.0951848268263353,0.10698952495245787,0.09907162710117917,0.007756203062904934,0.21613980242291025,0.04776436644885141,0.014182233548555913,0.034867461392736235,0.06407323230558597,0.0462524464727211,0.029255339977518183,0.09943292770005288,0.04985670128534809,0.0444766692242759,0.0911909002540386,0.04360449573002634,0.012183751529253134,0.05611446826316745,0.060907141846270295,0.15997668542506852,0.1561757114989423,0.15999656767838774,0.10858926599293117,0.33951531909214366,0.06160764393830452,0.038897780860702745,0.3211965779688257,0.42905392862185926,0.03650803415366457,0.026323670228146474,0.010085652631841711,0.02296153098400197,0.053659077508422866,0.11180224900708008,0.05787862689462011,0.05920574552430507,0.07187162510992944,0.025786772460104884,0.16201115780545672,0.030467077905153735,0.0027553212080426892,0.0002816617062164229,0.0003829180392905989,8.198035294019156e-05,0.3416323210584598,0.008372762885149045,0.09283696017616161,0.22586466831527596,0.15975347037528795,0.05223780674986802,0.1449025839922142,0.03055410967437335,5.178630045274821e-10,0.14425113158441907,0.025576356499481378
AwayFifaMidfield,0.13473879736025482,0.1900724438541803,0.08946534203344073,0.04318788631986029,0.15905845027114357,0.090754841527634,0.1449630852334197,0.0639383159495111,0.03849330804978895,0.13697373913084623,0.011741621447860399,0.011024737627431022,0.059828000231618855,0.013954073893460905,0.08549557394203425,0.04276097120771426,0.10624518180376243,0.04021572051555473,0.057520658881120235,0.02814103809513188,0.025180699043772414,0.15102537607089633,0.029879792266028878,0.12118582131838748,0.013100715153924618,0.06402620556594443,0.0006146174854880725,0.0725136826969954,0.010257716428794257,0.39976945415864884,0.0087629687520875,0.23425162990549295,0.1897627625789655,0.4351628300802533,0.15299944755320943,0.05407921073269297,0.02521321804814023,0.0036251706426944723,0.12234230758813705,0.032522309849391404,0.010974117436561967,0.11904007804549062,0.003454109834153883,0.1889873552174166,0.03036107443596998,0.002732030185007232,0.008458321295633116,0.001012105714208502,0.0011303752022196344,0.19157590849482586,0.1638613178772559,0.12998893984115917,0.05026379670402641,0.27795710384598893,0.10781958607678097,0.023631536050810222,0.2508256798588248,4.2513071243356625e-09,0.09276278195327578,0.004771403495310929
AwayFifaDefence,0.13839442060481402,0.19743759043771553,0.08971155480388482,0.034991987100055154,0.13074142564857813,0.08438853196443628,0.13377528045152734,0.0586506136351954,0.02891574946238047,0.09362157431066596,0.02108351862937013,0.022695835027058627,0.05688772394260764,0.004208272577795445,0.023954949999114294,0.03340849800991611,0.05930734359371805,0.013495456286234534,0.01143990646165155,0.03090349050350665,0.019535817691268234,0.05134505225739087,0.05121210309026727,0.011555440174307572,0.06406581206173477,0.047834166163484015,0.11346754612501238,0.3088492494493141,0.09275153621159891,0.29000328745779524,0.11116234056039644,0.14029771009532455,0.2559292896319949,0.45641764685222497,0.126070583923345,0.02300531044922434,0.0043074029974993966,0.031000636092578665,0.16235896211489292,0.006569552911404167,0.019446157833425487,0.18867604317384856,0.020879927404509634,0.15112223316907925,0.007589541906974807,0.013365111272234385,0.006572337070481043,0.0005849685638333994,0.0006529380657049168,0.014850031091309427,0.1476421690617323,0.14463859347538138,0.22599261265519124,0.06043669697498745,0.2109888664957865,0.16742956101232148,0.09298293607133847,1.5759864108177979e-09,0.25319185711172393,0.038188847715019465
FifaOverallDifference,0.2015579226261654,0.0132276210459817,0.00169886114735213,0.1055326990726295,0.1761648936137495,0.009508776659054785,0.03735627860009372,0.04095325861323512,0.035375917213193823,0.05868480944185827,0.06631480959943792,0.04702924927468358,0.06648363163331641,0.08242280370553172,0.06585143346436295,0.009131350030990587,0.0550032019904533,0.024233899669914717,0.025003967552576216,0.05092920568576692,0.015114843917713651,0.013587013725000052,0.03280682443121628,0.009398510328402086,0.02309825219478047,0.013079367026428167,0.014621997852342443,0.045578578122533374,0.021386309815860767,0.017140341012766545,0.007437586966471075,0.023798176415590885,0.007354480295425684,0.010730092203618504,0.06475267667343322,0.03617217041357749,0.03234353587612123,0.007513576240686379,0.5696005032519021,0.10632520445822177,0.09699384477524864,0.02259404192953001,0.09610841862759227,0.01731885982753618,0.020527236465171697,0.0024288538195059604,0.004900450224894565,0.00012597276037941792,0.0011375603530664423,0.0285305635323531,0.5131691492373698,0.07716966434213222,0.27620893065394436,0.07038703561112236,0.26785014440408295,0.04091710856277477,0.03242117799912852,5.495167515467969e-10,0.29128013461152963,0.03232646891565275
FifaAttackDifference,0.19196827635535696,0.011569569661720014,0.001959899615783821,0.10648596233981455,0.1599338028398889,0.009513916634360634,0.034558396238882676,0.014527414757614755,0.029041009476075637,0.08860655111201898,0.09081705369521352,0.04087233679399632,0.11175178100200721,0.17739150150997843,0.0632341853835958,0.030917656190045023,0.046501127007165216,0.04689790745659992,0.03029561579980676,0.03805879720101004,0.058208773620124526,0.06237051518937282,0.06569962273793266,0.006216996408205278,0.1299991247983973,0.21432767007012496,0.19567615037255823,0.3091171524478809,0.2504779492440204,0.1701285727294427,0.10060106101870116,0.015046463331858717,0.007000330718401213,0.002164022021029867,0.013690468457887572,0.009414501547089976,0.0034649486863235586,0.019458588890357408,0.16994514746254116,0.03648077037568728,0.03251575674561193,0.010587034445546758,0.06196153726964547,0.007217782155841781,0.009782057753208673,0.005644410189840519,0.0005480117019632028,3.5454395679229483e-06,0.0003079931877559689,0.48690663666558326,0.011933161954277103,0.13231456525419505,0.32191042595223035,0.22768637556039903,0.07445119569647053,0.2065203596580365,0.04354681293551588,7.380877159457455e-10,0.20559188632201056,0.036452340582818404
FifaDefenceDifference,0.19823387320271738,0.011708226799128113,0.0017756984795317607,0.09345474486460369,0.15233848817203385,0.0009187866635261051,0.02859389195573755,0.03894698360514783,0.0267150198212925,0.05501499788921071,0.05588019311403908,0.034079591152234655,0.058100742636101904,0.03914436292473448,0.02656868007945047,0.005089526488392348,0.03784332037097669,0.026702597487168706,0.0239367301858849,0.022350825170175056,0.04356054484660889,0.0016212042635304542,0.049894520849959,0.058883382946274085,0.04712806112762494,0.0975876000429398,0.19005654169673045,0.3561951644479785,0.159075441496167,0.36303133547054034,0.0758425002177969,0.012658443272470574,0.028712806015621047,0.03153330101550376,0.016486896607305658,0.031227777203815282,0.00804141423140348,0.006746457568789409,0.2153009028297618,0.02513878548067007,0.04498195075829427,0.015436118559870766,0.012517154840309089,0.0015893159738163574,0.005071190154149253,0.0033900718950685698,0.004972252901364729,0.0005439951458694845,0.0003037312945496891,0.021474900631773083,0.21350803174519484,0.2091645063437805,0.3268120363145592,0.0873986090716028,0.30511484552106477,0.24212293990855838,0.13446431864719047,2.2790694192975636e-09,0.366145359482161,0.055225588746537255
FifaMidfieldDifference,0.191717854164022,0.013967096315062537,0.002714509619504292,0.10561022764634564,0.19622481856772878,0.012433629804600225,0.04788137957377569,0.07045148001222454,0.060844521254121035,0.05705898058376591,0.05285252195178987,0.068248018956973,0.06206594563256994,0.06707761084320069,0.07699816973127445,0.01280479721244576,0.09807541034995645,0.013810887876372382,0.04330582256009142,0.08661369687682614,0.008828428762092111,0.07172565752316332,0.019630733094445848,0.08256153907175133,0.06923703153575908,0.03470477770865908,0.007319780855812238,0.021058475819391395,0.1422339874595065,0.49882374335263974,0.10501270721030383,0.031907627805074806,0.050327594414037224,0.01166591628483362,0.021524462195310276,0.03895955359446307,0.03716436005039054,0.014439647865427119,0.18955766888121653,0.02947019287977476,0.031726270091650174,3.844889597699394e-05,0.037861873230674074,0.00925375181250649,0.011016043055001113,0.0031638076441731647,0.01160855009016557,0.00036032669279548873,0.0008714920966177874,0.2775555606302652,0.23740260613334632,0.18832823686868022,0.07282228952065145,0.40270480978155543,0.15620923265136835,0.03423741684781659,0.36339674826892826,6.159303830854945e-09,0.13439490462528392,0.006912818957968692
HFA,0.004258718549401992,0.008155238390258793,0.02791372443737384,0.09950598559844757,0.007907211948793472,0.12005341182422836,0.14456704051782415,0.30625953370846487,0.583613350088482,0.04161377686957007,0.5649858600821964,0.05096956170055755,0.29347066572193425,0.10689191934331242,0.02383781358489811,0.06077528299905776,0.017699527218218478,0.09730672241628924,0.02969453655386961,0.03340129392943743,0.0418499945902068,0.035755006725283325,0.1947479510025974,0.020436853814514978,0.09780835691080098,0.012522270469544634,0.016523756028022266,0.0787463176638124,0.09198046287104897,0.0031626621590016913,0.010698662832153158,0.009737600095026624,0.09886752596722202,0.01469232098286838,0.04284320886434745,0.040974688379075,0.00960713015024732,0.02167535812240842,0.0006055293666832731,0.009440007741876385,0.013915862057149822,0.014404064968767396,0.005160173082628065,0.03809913417947941,0.006430181179011085,3.9539782252357456e-05,0.0002514418146353477,0.0008129345390651352,0.000520014109682628,4.87890977618477e-19,3.273070833462177e-16,5.865533753146579e-16,1.1582531808662644e-15,1.3024927273883047e-15,3.4033106194319984e-16,1.1975148520373957e-15,7.860465750519907e-17,2.736092602484419e-15,1.5704668468452532e-15,2.647621705209602e-16
HomeElo,0.1489972885115431,0.18531474753423202,0.08594010690810082,0.06982589491179429,0.0021621587643334654,0.0828463881771182,0.0028475774531255566,0.08503317874951453,0.02138697152572368,0.08869006473961209,0.056476606737104314,0.02125520280984241,0.009298568770900776,0.06374120995372909,0.015475402960271828,0.02622584895075563,0.08646468801704542,0.06328867733974372,0.0651757434450996,0.23784770536661712,0.17425157911669065,0.21017836028391557,0.13254699338961962,0.042266721937919964,0.014768451888053409,0.0812536279771096,0.02765923652749034,0.1736248713132383,0.32417305380439987,0.06707751160004123,0.06212127984264229,0.004059005619227854,0.12181577987922872,0.04120804772008279,0.2289768682670093,0.11301748617089324,0.20881612912352226,0.4474277691098299,0.04996433905868309,0.04129321355390782,0.030465987828848858,0.025863175007734978,0.05876852670978936,0.03986112967791417,0.009945162134573771,0.00039054672954548996,0.00035351307324251157,0.0002728166824400081,0.0007677444652526445,0.06205820179442117,0.08113669288665482,0.22743618032154622,0.2007314218131981,0.23231871067628743,0.08457612280552754,0.1700684227425533,0.11806091309417212,2.0010456625030315e-09,0.09726065916691487,0.1740150862849534
AwayElo,0.14159367697229852,0.2037148253304132,0.08809445713295389,0.024568847607191593,0.026357043094967406,0.07629044399668665,0.032374816344633676,0.03353692319395037,0.060028758754490874,0.032939846853668985,0.029932027199951843,0.02395417094362725,0.01752167869839953,0.08021001242478801,0.040559021607105575,0.032360312834911566,0.05290997888987215,0.041620353837882325,0.11789072588632753,0.13660923078763285,0.1514285268272077,0.04754030011824236,0.08293893925377345,0.23155629461870378,0.1835244016878254,0.09320856308600232,0.18318487707351047,0.2990194430227085,0.18573054979489562,0.029362805384456937,0.013257560798433652,0.06651674887834941,0.05979589924774803,0.09910974656020417,0.2010565453990237,0.15825086186831905,0.2638318744710386,0.418616136627084,0.0030264862717367495,0.042654803147127635,0.033925655969217754,0.024812738730441083,0.016881678860808248,0.060870712965446806,0.014982933846136321,0.012043028560455634,0.0014365420662484985,0.000534701316941147,0.00021413029112443807,0.062043082493138724,0.08111692547364027,0.22738076981922434,0.2006825174176945,0.23226211063824873,0.08455551744078771,0.17002698880393866,0.11803214979674483,2.0005596762517897e-09,0.09723696345599919,0.17397269081677802
EloTierHome,0.14696181028596939,0.1851138614740094,0.07807023475497459,0.08000369202263038,0.005809519060237873,0.09062732456862527,0.010607587050297244,0.08411487217292227,0.011662245010680004,0.08425968749455863,0.0611791295573363,0.00034362930523681307,0.036095707835143744,0.03822138964750077,0.011657602494940416,0.032635273986945594,0.13185515133803574,0.06653772665948765,0.0670000333163238,0.22289685039214188,0.16146144316477637,0.16860083587626362,0.09421644799284624,0.006256966649974278,0.018823269130377546,0.07819312424182831,0.009036323347633185,0.2175802264894828,0.3224123972355348,0.060077363030276026,0.0806429705793694,0.03698949885118552,0.06415065458959596,0.19131591468650527,0.4567461300693355,0.31189239216853987,0.18134169065373718,0.4521206468815383,0.06656222265780332,0.02268399238127966,0.028635980117297566,0.012971708217282055,0.04322847330115473,0.02790657243206784,0.0032208316592839963,0.0062310552608949975,0.0011902266293187648,0.0005665304514003353,0.0013048869147491225,5.10182174284779e-15,5.999541141665787e-15,7.424616477180734e-16,1.762479051592436e-15,2.5912431922403556e-15,5.424480309379476e-15,2.884411459680436e-15,8.222589276130066e-16,4.3021142204224816e-15,6.774095173689432e-16,4.891920202254596e-16
EloTierAway,0.1407558405296222,0.20332920529969153,0.0809988309686184,0.0240980994091176,0.037716636940419504,0.07483149830779877,0.04170146054285255,0.04508422126968135,0.060787312830217544,0.04361229380041678,0.03257562855710617,0.020152485864974187,0.01291585272981236,0.0395393048449831,0.024533191954218957,0.0493689591409246,0.017118565209507695,0.03342762378518789,0.09661223061406753,0.1396493027539723,0.09275643729446782,0.06226523256105362,0.12026499775592836,0.17893580606329462,0.14698171772172297,0.09709363800812501,0.20348010417089407,0.3328625181302006,0.1936297274557347,0.08418833137281152,0.012758568231228045,0.038824281492478886,0.01812060736979533,0.12636794682079477,0.449097140515916,0.36178690365781774,0.275973654978461,0.3969509244238618,0.044522422807635846,0.05786376790628672,0.004183505804930987,0.008170077687234954,0.009628796348228708,0.046089844654916626,0.0013865402485352973,0.010359439855839321,0.004808981397027365,0.0027760657397033323,0.0024434326716985815,4.765285388508289e-15,1.0325941490751944e-15,3.191891195797325e-15,2.985459102156085e-15,2.7898690302397e-15,6.366435156834882e-16,2.5413698923060224e-15,5.159067617555024e-15,4.1772141301521515e-15,2.5413698923060224e-15,4.746203430272544e-15
EloDifference,0.20231672303798573,0.012777558272475793,0.0014851462391236338,0.03151700099572265,0.01985367020411101,0.004577896860264047,0.020554553340687832,0.03586293146016445,0.026896392772510238,0.038824897138209,0.060161924322900545,0.0314755739830976,0.01867217393428164,0.10022074572986597,0.039010323948944554,0.04078850921368564,0.09703868589239541,0.07304191159070894,0.12745060335122946,0.26071409451124833,0.2267478953112357,0.11325420766693926,0.15003045641967036,0.19062580868413156,0.1174749433610489,0.12146356478734359,0.10826263400178854,0.08726248662840838,0.09643009712873171,0.02626602364905639,0.05248462238842265,0.0434785270531145,0.04319506785829279,0.0976875553701202,0.29940149391183946,0.18885940887087033,0.0382631332198116,0.020132778122321858,0.036897409291950484,0.0009408493426835418,0.002403238540531233,0.0007356362141471891,0.05267296109055965,0.014618809569558704,0.0035052977821432877,0.008655551912761928,0.0007538777904755045,0.00018226159431884264,0.0006836506832422218,0.08912467396372781,0.11652418360383919,0.32663169142187504,0.2882797439513241,0.33364372066864517,0.12146370910211543,0.24424318285382302,0.16955277599298663,2.873791191126962e-09,0.1396805625542172,0.2499111701832989
