Component,Feature,AbsoluteLoading,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
PC30,AwayFifaMidfield,0.3997694541586493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3997694541586493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC30,FifaDefenceDifference,0.3630313354705353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3630313354705353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC30,HomeFifaMidfield,0.32292738611585764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32292738611585764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC30,AwayFifaDefence,0.2900032874577917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2900032874577917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC30,HomeFifaDefence,0.23498294371667905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23498294371667905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC30,AverageGoalsScoredAtHome,0.20881192033587478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20881192033587478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC30,HomeFifaAttack,0.18086569960179905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18086569960179905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC30,FifaAttackDifference,0.1701285727294462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1701285727294462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC30,TotalLossesAway,0.12274070070013116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12274070070013116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC31,AverageGoalsScoredAtAway,0.4758498686660218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4758498686660218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC31,AverageShotsOnTargetAtAway,0.4740749322023771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4740749322023771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC31,AverageGoalsScoredAtHome,0.4549932454384711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4549932454384711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC31,AverageShotsOnTargetAtHome,0.4094427495529572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4094427495529572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC31,HomeFifaMidfield,0.1433796521654275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1433796521654275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC31,AwayFifaDefence,0.1111623405603929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111623405603929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC31,TotalWinsAway,0.11033008729368228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11033008729368228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC31,FifaMidfieldDifference,0.10501270721030065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10501270721030065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC31,HomeFifaAttack,0.10448245937488965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10448245937488965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC31,HomeForm,0.1027968684137659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1027968684137659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC32,HomeFifaAttack,0.34264133715299105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34264133715299105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC32,AwayFifaAttack,0.3211965779688234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3211965779688234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC32,Bet365HomeWinOdds,0.31406166575455013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31406166575455013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC32,OddsDifference_AvD,0.2829767444990007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2829767444990007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC32,HomeFifaMidfield,0.280479465093117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.280479465093117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC32,Bet365DrawOddsPercentage,0.27471758735397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27471758735397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC32,DrawLikelihood,0.27346934142311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27346934142311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC32,Bet365AwayWinOdds,0.2638174891709268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2638174891709268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC32,AwayFifaMidfield,0.23425162990549117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23425162990549117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC32,Bet365HomeWinOddsPercentage,0.20589542841643002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20589542841643002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC33,AwayFifaAttack,0.4290539286218616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4290539286218616,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC33,HomeFifaAttack,0.4190768062141132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4190768062141132,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC33,HomeFifaDefence,0.29745140175778395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29745140175778395,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC33,AwayFifaDefence,0.25592928963199046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25592928963199046,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC33,Bet365HomeWinOdds,0.21729422406046575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21729422406046575,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC33,Bet365DrawOddsPercentage,0.20846542951598038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20846542951598038,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC33,DrawLikelihood,0.20502506170542498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20502506170542498,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC33,Bet365AwayWinOdds,0.1984835756356786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1984835756356786,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC33,Bet365HomeWinOddsPercentage,0.19782917081936743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19782917081936743,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC33,AwayFifaMidfield,0.189762762578968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.189762762578968,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC34,HomeFifaDefence,0.5020185282063454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5020185282063454,,,,,,,,,,,,,,,,,,,,,,,,,,
PC34,AwayFifaDefence,0.4564176468522284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4564176468522284,,,,,,,,,,,,,,,,,,,,,,,,,,
PC34,HomeFifaMidfield,0.452064433001742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.452064433001742,,,,,,,,,,,,,,,,,,,,,,,,,,
PC34,AwayFifaMidfield,0.43516283008025536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43516283008025536,,,,,,,,,,,,,,,,,,,,,,,,,,
PC34,EloTierHome,0.19131591468649717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19131591468649717,,,,,,,,,,,,,,,,,,,,,,,,,,
PC34,EloTierAway,0.12636794682078362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12636794682078362,,,,,,,,,,,,,,,,,,,,,,,,,,
PC34,AverageGoalsScoredAtHome,0.10422866434597942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10422866434597942,,,,,,,,,,,,,,,,,,,,,,,,,,
PC34,AwayElo,0.09910974656020093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09910974656020093,,,,,,,,,,,,,,,,,,,,,,,,,,
PC34,EloDifference,0.09768755537011378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09768755537011378,,,,,,,,,,,,,,,,,,,,,,,,,,
PC34,Bet365HomeWinOddsPercentage,0.08830013673668956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08830013673668956,,,,,,,,,,,,,,,,,,,,,,,,,,
PC35,EloTierHome,0.4567461300693496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4567461300693496,,,,,,,,,,,,,,,,,,,,,,,,,
PC35,EloTierAway,0.44909714051592253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44909714051592253,,,,,,,,,,,,,,,,,,,,,,,,,
PC35,EloDifference,0.2994014939118431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2994014939118431,,,,,,,,,,,,,,,,,,,,,,,,,
PC35,OddsDifference_HvD,0.2574141931133569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2574141931133569,,,,,,,,,,,,,,,,,,,,,,,,,
PC35,HomeElo,0.22897686826701583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22897686826701583,,,,,,,,,,,,,,,,,,,,,,,,,
PC35,Bet365DrawOdds,0.22893407708246596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22893407708246596,,,,,,,,,,,,,,,,,,,,,,,,,
PC35,OddsDifference_AvD,0.22798393286062474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22798393286062474,,,,,,,,,,,,,,,,,,,,,,,,,
PC35,AwayElo,0.2010565453990299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2010565453990299,,,,,,,,,,,,,,,,,,,,,,,,,
PC35,Bet365AwayWinOddsPercentage,0.18145050426522616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18145050426522616,,,,,,,,,,,,,,,,,,,,,,,,,
PC35,Bet365HomeWinOddsPercentage,0.17332897343436532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17332897343436532,,,,,,,,,,,,,,,,,,,,,,,,,
PC36,Bet365DrawOdds,0.3821922269196631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3821922269196631,,,,,,,,,,,,,,,,,,,,,,,,
PC36,EloTierAway,0.3617869036578115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3617869036578115,,,,,,,,,,,,,,,,,,,,,,,,
PC36,OddsDifference_HvD,0.3470958973009884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3470958973009884,,,,,,,,,,,,,,,,,,,,,,,,
PC36,EloTierHome,0.31189239216852993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31189239216852993,,,,,,,,,,,,,,,,,,,,,,,,
PC36,Bet365HomeWinOddsPercentage,0.30731675917781826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30731675917781826,,,,,,,,,,,,,,,,,,,,,,,,
PC36,Bet365AwayWinOddsPercentage,0.3011948903488156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3011948903488156,,,,,,,,,,,,,,,,,,,,,,,,
PC36,OddsDifference_AvD,0.250528761195044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.250528761195044,,,,,,,,,,,,,,,,,,,,,,,,
PC36,EloDifference,0.1888594088708671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1888594088708671,,,,,,,,,,,,,,,,,,,,,,,,
PC36,AwayElo,0.15825086186831278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15825086186831278,,,,,,,,,,,,,,,,,,,,,,,,
PC36,Bet365HomeWinOdds,0.15452826017957014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15452826017957014,,,,,,,,,,,,,,,,,,,,,,,,
PC37,TotalGoalsConcededHome,0.4780545713628345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4780545713628345,,,,,,,,,,,,,,,,,,,,,,,
PC37,TotalGoalsConcededAway,0.433436039619418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.433436039619418,,,,,,,,,,,,,,,,,,,,,,,
PC37,TotalGoalsScoredHome,0.4080574734898018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4080574734898018,,,,,,,,,,,,,,,,,,,,,,,
PC37,TotalGoalsScoredAway,0.34635207539247315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34635207539247315,,,,,,,,,,,,,,,,,,,,,,,
PC37,EloTierAway,0.2759736549784529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2759736549784529,,,,,,,,,,,,,,,,,,,,,,,
PC37,AwayElo,0.2638318744710305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2638318744710305,,,,,,,,,,,,,,,,,,,,,,,
PC37,HomeElo,0.208816129123515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.208816129123515,,,,,,,,,,,,,,,,,,,,,,,
PC37,EloTierHome,0.1813416906537277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1813416906537277,,,,,,,,,,,,,,,,,,,,,,,
PC37,AverageGoalsScoredAtHome,0.10028508257343889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10028508257343889,,,,,,,,,,,,,,,,,,,,,,,
PC37,AverageGoalsConcededAtAway,0.09968210174338762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09968210174338762,,,,,,,,,,,,,,,,,,,,,,,
PC38,EloTierHome,0.4521206468815403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4521206468815403,,,,,,,,,,,,,,,,,,,,,,
PC38,HomeElo,0.4474277691098326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4474277691098326,,,,,,,,,,,,,,,,,,,,,,
PC38,AwayElo,0.4186161366270894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4186161366270894,,,,,,,,,,,,,,,,,,,,,,
PC38,EloTierAway,0.39695092442386787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39695092442386787,,,,,,,,,,,,,,,,,,,,,,
PC38,TotalGoalsConcededHome,0.26542222414879924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26542222414879924,,,,,,,,,,,,,,,,,,,,,,
PC38,TotalGoalsConcededAway,0.24424327426415973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24424327426415973,,,,,,,,,,,,,,,,,,,,,,
PC38,TotalGoalsScoredAway,0.23301745422604225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23301745422604225,,,,,,,,,,,,,,,,,,,,,,
PC38,TotalGoalsScoredHome,0.1597714099352841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1597714099352841,,,,,,,,,,,,,,,,,,,,,,
PC38,AverageGoalsScoredAtAway,0.08394148557484317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08394148557484317,,,,,,,,,,,,,,,,,,,,,,
PC38,HomeFifaAttack,0.08139215628010173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08139215628010173,,,,,,,,,,,,,,,,,,,,,,
PC39,FifaOverallDifference,0.5696005032518997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5696005032518997,,,,,,,,,,,,,,,,,,,,,
PC39,HomeFifaOverall,0.42535229047931433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42535229047931433,,,,,,,,,,,,,,,,,,,,,
PC39,AwayFifaOverall,0.39928555196121207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39928555196121207,,,,,,,,,,,,,,,,,,,,,
PC39,FifaDefenceDifference,0.2153009028297553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2153009028297553,,,,,,,,,,,,,,,,,,,,,
PC39,FifaMidfieldDifference,0.18955766888121342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18955766888121342,,,,,,,,,,,,,,,,,,,,,
PC39,FifaAttackDifference,0.16994514746253717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16994514746253717,,,,,,,,,,,,,,,,,,,,,
PC39,TotalGoalsScoredAway,0.1670375999250825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1670375999250825,,,,,,,,,,,,,,,,,,,,,
PC39,AwayFifaDefence,0.16235896211489212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16235896211489212,,,,,,,,,,,,,,,,,,,,,
PC39,HomeFifaMidfield,0.15228922344028004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15228922344028004,,,,,,,,,,,,,,,,,,,,,
PC39,HomeFifaDefence,0.14899159774397905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14899159774397905,,,,,,,,,,,,,,,,,,,,,
PC40,Bet365DrawOdds,0.457024941314892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.457024941314892,,,,,,,,,,,,,,,,,,,,
PC40,OddsDifference_AvD,0.3487081934042264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3487081934042264,,,,,,,,,,,,,,,,,,,,
PC40,Bet365AwayWinOddsPercentage,0.3170700466924574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3170700466924574,,,,,,,,,,,,,,,,,,,,
PC40,TotalGoalsConcededHome,0.2664602074778762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2664602074778762,,,,,,,,,,,,,,,,,,,,
PC40,TotalGoalsConcededAway,0.2540844978593273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2540844978593273,,,,,,,,,,,,,,,,,,,,
PC40,Bet365HomeWinOddsPercentage,0.2503785728247626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2503785728247626,,,,,,,,,,,,,,,,,,,,
PC40,TotalLossesHome,0.23750241902143582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23750241902143582,,,,,,,,,,,,,,,,,,,,
PC40,TotalWinsAway,0.21531128775848665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21531128775848665,,,,,,,,,,,,,,,,,,,,
PC40,TotalLossesAway,0.1767842634288023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1767842634288023,,,,,,,,,,,,,,,,,,,,
PC40,OddsDifference_HvD,0.16702136159895672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16702136159895672,,,,,,,,,,,,,,,,,,,,
PC41,Bet365AwayWinOddsPercentage,0.3879954150683399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3879954150683399,,,,,,,,,,,,,,,,,,,
PC41,TotalGoalsConcededAway,0.3391552238793284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3391552238793284,,,,,,,,,,,,,,,,,,,
PC41,Bet365HomeWinOddsPercentage,0.30600883797848605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30600883797848605,,,,,,,,,,,,,,,,,,,
PC41,Bet365HomeWinOdds,0.28380737764917496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28380737764917496,,,,,,,,,,,,,,,,,,,
PC41,TotalWinsHome,0.2744495343224233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2744495343224233,,,,,,,,,,,,,,,,,,,
PC41,TotalLossesAway,0.26636498111480167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26636498111480167,,,,,,,,,,,,,,,,,,,
PC41,TotalGoalsScoredHome,0.252427214993228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.252427214993228,,,,,,,,,,,,,,,,,,,
PC41,Bet365DrawOdds,0.2256630659250332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2256630659250332,,,,,,,,,,,,,,,,,,,
PC41,Bet365DrawOddsPercentage,0.20073303714776455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20073303714776455,,,,,,,,,,,,,,,,,,,
PC41,DrawLikelihood,0.19451118695836986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19451118695836986,,,,,,,,,,,,,,,,,,,
PC42,TotalGoalsScoredHome,0.3687815632075986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3687815632075986,,,,,,,,,,,,,,,,,,
PC42,AwayFifaOverall,0.3529880643881422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3529880643881422,,,,,,,,,,,,,,,,,,
PC42,TotalGoalsScoredAway,0.3459600123436537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3459600123436537,,,,,,,,,,,,,,,,,,
PC42,HomeFifaOverall,0.3202775912013921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3202775912013921,,,,,,,,,,,,,,,,,,
PC42,TotalGoalsConcededAway,0.3001110819025124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3001110819025124,,,,,,,,,,,,,,,,,,
PC42,TotalGoalsConcededHome,0.2935304801505383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2935304801505383,,,,,,,,,,,,,,,,,,
PC42,TotalWinsHome,0.25813135064033055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25813135064033055,,,,,,,,,,,,,,,,,,
PC42,TotalWinsAway,0.25411472703054483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25411472703054483,,,,,,,,,,,,,,,,,,
PC42,TotalLossesHome,0.20814723266298596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20814723266298596,,,,,,,,,,,,,,,,,,
PC42,TotalLossesAway,0.1995419722180632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1995419722180632,,,,,,,,,,,,,,,,,,
PC43,TotalGoalsScoredHome,0.4400639226296451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4400639226296451,,,,,,,,,,,,,,,,,
PC43,TotalGoalsScoredAway,0.40312673686449063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40312673686449063,,,,,,,,,,,,,,,,,
PC43,TotalGoalsConcededHome,0.39639188139521747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39639188139521747,,,,,,,,,,,,,,,,,
PC43,TotalGoalsConcededAway,0.32534965220558865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32534965220558865,,,,,,,,,,,,,,,,,
PC43,TotalLossesHome,0.2970318841108265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2970318841108265,,,,,,,,,,,,,,,,,
PC43,TotalWinsHome,0.277197854993006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.277197854993006,,,,,,,,,,,,,,,,,
PC43,TotalWinsAway,0.2564793766014116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2564793766014116,,,,,,,,,,,,,,,,,
PC43,TotalLossesAway,0.25315157080275164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25315157080275164,,,,,,,,,,,,,,,,,
PC43,HomeFifaOverall,0.15491567280681812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15491567280681812,,,,,,,,,,,,,,,,,
PC43,FifaOverallDifference,0.09610841862759222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09610841862759222,,,,,,,,,,,,,,,,,
PC44,AwayFifaOverall,0.5042183423641456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5042183423641456,,,,,,,,,,,,,,,,
PC44,HomeFifaOverall,0.47914500215434636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47914500215434636,,,,,,,,,,,,,,,,
PC44,TotalGoalsScoredAway,0.303042821865407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.303042821865407,,,,,,,,,,,,,,,,
PC44,TotalGoalsConcededAway,0.24335807148164856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24335807148164856,,,,,,,,,,,,,,,,
PC44,TotalWinsAway,0.2180442894011117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2180442894011117,,,,,,,,,,,,,,,,
PC44,AwayFifaMidfield,0.18898735521741397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18898735521741397,,,,,,,,,,,,,,,,
PC44,TotalGoalsScoredHome,0.18154069448347937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18154069448347937,,,,,,,,,,,,,,,,
PC44,HomeFifaMidfield,0.17558050102350384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17558050102350384,,,,,,,,,,,,,,,,
PC44,TotalLossesAway,0.1646735701960342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1646735701960342,,,,,,,,,,,,,,,,
