Rank,Club,Country,Level,Elo,From,To
None,Rotherham,ENG,2,1436.14074707,2023-02-24,2023-02-27
None,Rotherham,ENG,2,1439.06994629,2023-02-28,2023-03-04
None,Rotherham,ENG,2,1448.6751709,2023-03-05,2023-03-07
None,Rotherham,ENG,2,1453.12023926,2023-03-08,2023-03-08
None,Rotherham,ENG,2,1450.69152832,2023-03-09,2023-03-09
None,Rotherham,ENG,2,1453.75024414,2023-03-10,2023-03-11
None,Rotherham,ENG,2,1443.52612305,2023-03-12,2023-03-14
None,Rotherham,ENG,2,1438.45898438,2023-03-15,2023-03-15
None,Rotherham,ENG,2,1436.78259277,2023-03-16,2023-03-16
None,Rotherham,ENG,2,1436.24816895,2023-03-17,2023-04-01
None,Rotherham,ENG,2,1438.91357422,2023-04-02,2023-04-07
None,Rotherham,ENG,2,1452.55712891,2023-04-08,2023-04-10
None,Rotherham,ENG,2,1456.99145508,2023-04-11,2023-04-11
None,Rotherham,ENG,2,1459.76916504,2023-04-12,2023-04-12
None,Rotherham,ENG,2,1457.92224121,2023-04-13,2023-04-13
None,Rotherham,ENG,2,1457.15100098,2023-04-14,2023-04-15
None,Rotherham,ENG,2,1449.00732422,2023-04-16,2023-04-18
None,Rotherham,ENG,2,1452.9979248,2023-04-19,2023-04-19
None,Rotherham,ENG,2,1453.72937012,2023-04-20,2023-04-20
None,Rotherham,ENG,2,1448.27148438,2023-04-21,2023-04-22
None,Rotherham,ENG,2,1441.98535156,2023-04-23,2023-04-27
None,Rotherham,ENG,2,1432.7364502,2023-04-28,2023-05-01
None,Rotherham,ENG,2,1443.67321777,2023-05-02,2023-05-08
None,Rotherham,ENG,2,1444.1640625,2023-05-09,2023-05-09
None,Rotherham,ENG,2,1444.28686523,2023-05-10,2023-05-11
None,Rotherham,ENG,2,1444.97619629,2023-05-12,2023-05-17
None,Rotherham,ENG,2,1447.64318848,2023-05-18,2023-05-18
None,Rotherham,ENG,2,1449.65026855,2023-05-19,2023-06-07
None,Rotherham,ENG,2,1452.05297852,2023-06-08,2023-06-10
None,Rotherham,ENG,2,1453.20007324,2023-06-11,2023-08-05
None,Rotherham,ENG,2,1443.17993164,2023-08-06,2023-08-12
None,Rotherham,ENG,2,1444.16772461,2023-08-13,2023-08-19
None,Rotherham,ENG,2,1439.29626465,2023-08-20,2023-08-23
None,Rotherham,ENG,2,1439.44616699,2023-08-24,2023-08-26
None,Rotherham,ENG,2,1436.67419434,2023-08-27,2023-08-31
None,Rotherham,ENG,2,1436.76708984,2023-09-01,2023-09-02
None,Rotherham,ENG,2,1446.53796387,2023-09-03,2023-09-16
None,Rotherham,ENG,2,1438.50317383,2023-09-17,2023-09-19
None,Rotherham,ENG,2,1439.08959961,2023-09-20,2023-09-20
None,Rotherham,ENG,2,1431.09362793,2023-09-21,2023-09-21
None,Rotherham,ENG,2,1422.546875,2023-09-22,2023-09-23
None,Rotherham,ENG,2,1424.20068359,2023-09-24,2023-09-30
None,Rotherham,ENG,2,1416.25622559,2023-10-01,2023-10-03
None,Rotherham,ENG,2,1408.60839844,2023-10-04,2023-10-04
None,Rotherham,ENG,2,1406.10998535,2023-10-05,2023-10-05
None,Rotherham,ENG,2,1408.93041992,2023-10-06,2023-10-07
None,Rotherham,ENG,2,1414.73352051,2023-10-08,2023-10-24
None,Rotherham,ENG,2,1417.11437988,2023-10-25,2023-10-25
None,Rotherham,ENG,2,1429.21801758,2023-10-26,2023-10-26
None,Rotherham,ENG,2,1430.58361816,2023-10-27,2023-10-29
None,Rotherham,ENG,2,1418.37158203,2023-10-30,2023-11-04
None,Rotherham,ENG,2,1416.00976562,2023-11-05,2023-11-07
None,Rotherham,ENG,2,1414.80541992,2023-11-08,2023-11-08
None,Rotherham,ENG,2,1412.4708252,2023-11-09,2023-11-09
None,Rotherham,ENG,2,1412.20263672,2023-11-10,2023-11-11
None,Rotherham,ENG,2,1401.45959473,2023-11-12,2023-11-24
None,Rotherham,ENG,2,1406.5690918,2023-11-25,2023-11-28
None,Rotherham,ENG,2,1400.51428223,2023-11-29,2023-11-29
None,Rotherham,ENG,2,1401.95556641,2023-11-30,2023-11-30
None,Rotherham,ENG,2,1404.2232666,2023-12-01,2023-12-02
None,Rotherham,ENG,2,1406.84033203,2023-12-03,2023-12-09
None,Rotherham,ENG,2,1400.16040039,2023-12-10,2023-12-12
None,Rotherham,ENG,2,1390.06262207,2023-12-13,2023-12-13
None,Rotherham,ENG,2,1387.01916504,2023-12-14,2023-12-14
None,Rotherham,ENG,2,1384.03344727,2023-12-15,2023-12-16
None,Rotherham,ENG,2,1378.77722168,2023-12-17,2023-12-23
None,Rotherham,ENG,2,1376.89819336,2023-12-24,2023-12-26
None,Rotherham,ENG,2,1387.79406738,2023-12-27,2023-12-29
None,Rotherham,ENG,2,1390.0378418,2023-12-30,2023-12-31
None,Rotherham,ENG,2,1390.0378418,2024-01-01,2024-01-01
None,Rotherham,ENG,2,1393.72070312,2024-01-02,2024-01-13
None,Rotherham,ENG,2,1385.8861084,2024-01-14,2024-01-20
None,Rotherham,ENG,2,1391.27758789,2024-01-21,2024-02-03
None,Rotherham,ENG,2,1386.21899414,2024-02-04,2024-02-10
None,Rotherham,ENG,2,1383.12609863,2024-02-11,2024-02-13
None,Rotherham,ENG,2,1376.62487793,2024-02-14,2024-02-17
None,Rotherham,ENG,2,1370.30053711,2024-02-18,2024-02-20
None,Rotherham,ENG,2,1367.39685059,2024-02-21,2024-02-21
None,Rotherham,ENG,2,1366.10583496,2024-02-22,2024-02-24
None,Rotherham,ENG,2,1360.35266113,2024-02-25,2024-03-02
None,Rotherham,ENG,2,1352.44580078,2024-03-03,2024-03-05
None,Rotherham,ENG,2,1346.11914062,2024-03-06,2024-03-06
None,Rotherham,ENG,2,1346.28320312,2024-03-07,2024-03-07
None,Rotherham,ENG,2,1341.5020752,2024-03-08,2024-03-09
None,Rotherham,ENG,2,1334.83422852,2024-03-10,2024-03-12
None,Rotherham,ENG,2,1333.82446289,2024-03-13,2024-03-14
None,Rotherham,ENG,2,1341.26977539,2024-03-15,2024-03-16
None,Rotherham,ENG,2,1343.07653809,2024-03-17,2024-03-29
None,Rotherham,ENG,2,1337.1706543,2024-03-30,2024-04-01
None,Rotherham,ENG,2,1347.13659668,2024-04-02,2024-04-05
None,Rotherham,ENG,2,1339.87353516,2024-04-06,2024-04-09
None,Rotherham,ENG,2,1339.32653809,2024-04-10,2024-04-10
None,Rotherham,ENG,2,1336.13891602,2024-04-11,2024-04-11
None,Rotherham,ENG,2,1328.48303223,2024-04-12,2024-04-13
None,Rotherham,ENG,2,1325.09960938,2024-04-14,2024-04-17
None,Rotherham,ENG,2,1320.81420898,2024-04-18,2024-04-18
None,Rotherham,ENG,2,1318.63769531,2024-04-19,2024-04-20
None,Rotherham,ENG,2,1319.62231445,2024-04-21,2024-04-27
None,Rotherham,ENG,2,1315.20227051,2024-04-28,2024-05-02
None,Rotherham,ENG,2,1309.95031738,2024-05-03,2024-05-04
None,Rotherham,ENG,2,1326.62097168,2024-05-05,2024-05-09
None,Rotherham,ENG,2,1322.29956055,2024-05-10,2024-07-05


