Rank,Club,Country,Level,Elo,From,To
None,Nott'm Forest,ENG,2,1418.114014,07/04/1952,11/04/1952
None,Nott'm Forest,ENG,2,1416.274536,12/04/1952,12/04/1952
None,Nott'm Forest,ENG,2,1425.009888,13/04/1952,14/04/1952
None,Nott'm Forest,ENG,2,1428.533691,15/04/1952,19/04/1952
None,Nott'm Forest,ENG,2,1422.791626,20/04/1952,26/04/1952
None,Nott'm Forest,ENG,2,1427.449707,27/04/1952,21/05/1952
None,Nott'm Forest,ENG,2,1430.449707,22/05/1952,31/05/1952
None,Nott'm Forest,ENG,2,1451.449707,01/06/1952,23/08/1952
None,Nott'm Forest,ENG,2,1440.457642,24/08/1952,27/08/1952
None,Nott'm Forest,ENG,2,1452.935303,28/08/1952,30/08/1952
None,Nott'm Forest,ENG,2,1447.321045,31/08/1952,03/09/1952
None,Nott'm Forest,ENG,2,1453.797974,04/09/1952,06/09/1952
None,Nott'm Forest,ENG,2,1444.323975,07/09/1952,10/09/1952
None,Nott'm Forest,ENG,2,1452.975586,11/09/1952,13/09/1952
None,Nott'm Forest,ENG,2,1460.690186,14/09/1952,17/09/1952
None,Nott'm Forest,ENG,2,1455.682983,18/09/1952,20/09/1952
None,Nott'm Forest,ENG,2,1448.525635,21/09/1952,22/09/1952
None,Nott'm Forest,ENG,2,1441.61853,23/09/1952,27/09/1952
None,Nott'm Forest,ENG,2,1447.225464,28/09/1952,04/10/1952
None,Nott'm Forest,ENG,2,1460.096313,05/10/1952,05/10/1952
None,Nott'm Forest,ENG,2,1445.096313,06/10/1952,11/10/1952
None,Nott'm Forest,ENG,2,1431.478638,12/10/1952,18/10/1952
None,Nott'm Forest,ENG,2,1425.786987,19/10/1952,25/10/1952
None,Nott'm Forest,ENG,2,1417.560669,26/10/1952,01/11/1952
None,Nott'm Forest,ENG,2,1427.906372,02/11/1952,08/11/1952
None,Nott'm Forest,ENG,2,1434.315063,09/11/1952,15/11/1952
None,Nott'm Forest,ENG,2,1443.315063,16/11/1952,22/11/1952
None,Nott'm Forest,ENG,2,1448.903198,23/11/1952,27/11/1952
None,Nott'm Forest,ENG,2,1452.903198,28/11/1952,29/11/1952
None,Nott'm Forest,ENG,2,1477.244263,30/11/1952,06/12/1952
None,Nott'm Forest,ENG,2,1483.037476,07/12/1952,13/12/1952
None,Nott'm Forest,ENG,2,1482.285522,14/12/1952,20/12/1952
None,Nott'm Forest,ENG,2,1474.320923,21/12/1952,26/12/1952
None,Nott'm Forest,ENG,2,1480.046997,27/12/1952,27/12/1952
None,Nott'm Forest,ENG,2,1469.51062,28/12/1952,03/01/1953
None,Nott'm Forest,ENG,2,1473.142822,04/01/1953,17/01/1953
None,Nott'm Forest,ENG,2,1469.329468,18/01/1953,24/01/1953
None,Nott'm Forest,ENG,2,1470.331665,25/01/1953,07/02/1953
None,Nott'm Forest,ENG,2,1465.466309,08/02/1953,14/02/1953
None,Nott'm Forest,ENG,2,1458.430542,15/02/1953,21/02/1953
None,Nott'm Forest,ENG,2,1465.698975,22/02/1953,28/02/1953
None,Nott'm Forest,ENG,2,1468.745239,01/03/1953,07/03/1953
None,Nott'm Forest,ENG,2,1464.483765,08/03/1953,14/03/1953
None,Nott'm Forest,ENG,2,1475.281494,15/03/1953,21/03/1953
None,Nott'm Forest,ENG,2,1478.793823,22/03/1953,28/03/1953
None,Nott'm Forest,ENG,2,1494.556274,29/03/1953,04/04/1953
None,Nott'm Forest,ENG,2,1498.616821,05/04/1953,06/04/1953
None,Nott'm Forest,ENG,2,1496.864624,07/04/1953,11/04/1953
None,Nott'm Forest,ENG,2,1488.635132,12/04/1953,18/04/1953
None,Nott'm Forest,ENG,2,1472.083374,19/04/1953,19/04/1953
None,Nott'm Forest,ENG,2,1462.083374,20/04/1953,22/04/1953
None,Nott'm Forest,ENG,2,1456.482178,23/04/1953,25/04/1953
None,Nott'm Forest,ENG,2,1445.605225,26/04/1953,29/04/1953
None,Nott'm Forest,ENG,2,1433.311401,30/04/1953,15/05/1953
None,Nott'm Forest,ENG,2,1426.311401,16/05/1953,18/05/1953
None,Nott'm Forest,ENG,2,1432.311401,19/05/1953,25/05/1953
None,Nott'm Forest,ENG,2,1439.311401,26/05/1953,02/06/1953
None,Nott'm Forest,ENG,2,1430.311401,03/06/1953,09/06/1953
None,Nott'm Forest,ENG,2,1436.311401,10/06/1953,19/08/1953
