Model,Date,HomeTeam,AwayTeam,Gameweek,BetPlaced,ModelPredictedOutcome,ModelPredictedEncoded,ActualResult,EloTierHome,EloTierAway,BetOn,BetOnEncoded,p,q,b,Odds,KellyFraction,HalfKellyFraction,KellyStake,HalfKellyStake,KellyProfitLoss,HalfKellyProfitLoss,IntelligentMultiplier,IntelligentKellyFraction,IntelligentHalfKellyFraction,IntelligentKellyStake,IntelligentHalfKellyStake,IntelligentKellyProfitLoss,IntelligentHalfKellyProfitLoss,FlatPredictionStake,FlatPredictionProfitLoss,KellyBalanceBefore,KellyBalanceAfter,HalfKellyBalanceBefore,HalfKellyBalanceAfter,IntelligentKellyBalanceBefore,IntelligentKellyBalanceAfter,IntelligentHalfKellyBalanceBefore,IntelligentHalfKellyBalanceAfter,FlatPredictionBalanceBefore,FlatPredictionBalanceAfter,KellyDropFromPeak,HalfKellyDropFromPeak,IntelligentKellyDropFromPeak,IntelligentHalfKellyDropFromPeak,FlatPredictionDropFromPeak
xgboost,21/09/2020,Aston Villa,Sheffield United,2,False,Home,1,1,4,4,Home,1,0.37475383,0.62524617,1.7000000000000002,2.7,0.006961965294117689,0.0034809826470588445,0.0,0.0,0.0,0.0,0.39622641509433965,0.0027585145504994617,0.0013792572752497308,0.0,0.0,0.0,0.0,0.745,1.2665000000000002,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,375.37889999999993,376.64539999999994,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.008827894736842267
xgboost,21/09/2020,Wolves,Man City,2,False,Away,-1,-1,3,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.3725,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,376.64539999999994,377.01789999999994,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.007847631578947524
xgboost,26/09/2020,Brighton,Man United,2,False,Away,-1,-1,4,2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.5364,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,377.01789999999994,377.55429999999996,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.006436052631579065
xgboost,26/09/2020,Burnley,Southampton,2,False,Draw,0,-1,3,3,Draw,0,0.410859,0.589141,2.3,3.3,0.1547107391304347,0.07735536956521735,0.0,0.0,-0.0,-0.0,0.25,0.038677684782608676,0.019338842391304338,0.0,0.0,-0.0,-0.0,0.7449999999999993,-0.7449999999999993,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,377.55429999999996,376.80929999999995,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.008396578947368552
xgboost,26/09/2020,Crystal Palace,Everton,3,True,Draw,0,-1,3,3,Draw,0,0.39959162,0.60040838,2.25,3.25,0.13274345111111113,0.06637172555555557,10.0,10.0,-10.0,-10.0,0.24324324324324326,0.032288947567567575,0.016144473783783787,10.0,5.973455300000001,-10.0,-5.973455300000001,0.9359300000000002,-0.9359300000000002,370.0,360.0,370.0,360.0,370.0,360.0,370.0,364.0265447,376.80929999999995,375.87336999999997,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.04203540868421056,0.010859552631579037
xgboost,26/09/2020,West Brom,Chelsea,3,False,Away,-1,0,4,2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9359300000000002,-0.9359300000000002,360.0,360.0,360.0,360.0,360.0,360.0,364.0265447,364.0265447,375.87336999999997,374.93744,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.04203540868421056,0.013322526315789524
xgboost,27/09/2020,Man City,Leicester,3,False,Home,1,-1,1,3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9359300000000002,-0.9359300000000002,360.0,360.0,360.0,360.0,360.0,360.0,364.0265447,364.0265447,374.93744,374.00151,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.04203540868421056,0.01578550000000001
xgboost,27/09/2020,Sheffield United,Leeds,3,True,Draw,0,-1,4,4,Draw,0,0.37805822,0.62194178,2.3,3.3,0.10764875043478261,0.05382437521739131,0.0,0.0,-0.0,-0.0,0.18518518518518517,0.019934953784219,0.0099674768921095,0.0,3.628426172411716,-0.0,-3.628426172411716,0.9359300000000002,-0.9359300000000002,360.0,360.0,360.0,360.0,360.0,360.0,364.0265447,360.3981185275883,374.00151,373.06558,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05158389861160979,0.018248473684210495
xgboost,27/09/2020,Tottenham,Newcastle,3,False,Home,1,0,2,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9359300000000002,-0.9359300000000002,360.0,360.0,360.0,360.0,360.0,360.0,360.3981185275883,360.3981185275883,373.06558,372.12965,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05158389861160979,0.020711447368420982
xgboost,27/09/2020,West Ham,Wolves,3,True,Draw,0,1,4,3,Draw,0,0.4737286,0.5262714,2.5,3.5,0.26322004,0.13161002,0.0,0.0,-0.0,-0.0,0.22,0.0579084088,0.0289542044,0.0,0.3981185275882826,-0.0,-0.3981185275882826,0.9359300000000002,-0.9359300000000002,360.0,360.0,360.0,360.0,360.0,360.0,360.3981185275883,360.0,372.12965,371.19372000000004,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02317442105263147
xgboost,28/09/2020,Fulham,Aston Villa,3,False,Home,1,-1,4,4,Home,1,0.36561754,0.63438246,1.9,2.9,0.03173203473684211,0.015866017368421054,0.0,0.0,-0.0,-0.0,0.4,0.012692813894736844,0.006346406947368422,0.0,0.0,-0.0,-0.0,0.9359300000000002,-0.9359300000000002,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,371.19372000000004,370.25779000000006,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.025637394736841956
xgboost,28/09/2020,Liverpool,Arsenal,3,False,Home,1,1,1,2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9359300000000002,0.4211685,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,370.25779000000006,370.6789585000001,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02452905657894716
xgboost,03/10/2020,Chelsea,Crystal Palace,3,False,Home,1,1,2,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9359300000000002,0.374372,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,370.6789585000001,371.0533305000001,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.023543867105262968
xgboost,03/10/2020,Everton,Brighton,3,False,Home,1,1,3,4,Home,1,0.65411246,0.34588754,0.72,1.72,0.17371309888888886,0.08685654944444443,0.0,0.0,0.0,0.0,0.4772727272727273,0.08290852446969696,0.04145426223484848,0.0,0.0,0.0,0.0,0.9359300000000002,0.6738696000000001,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,371.0533305000001,371.72720010000006,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02177052605263142
xgboost,03/10/2020,Leeds,Man City,4,False,Away,-1,0,4,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.49179001,-0.49179001,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,371.72720010000006,371.2354100900001,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.023064710289473492
xgboost,03/10/2020,Newcastle,Burnley,4,False,Away,-1,1,4,3,Away,-1,0.42326668,0.57673332,2.1,3.1,0.1486317657142857,0.07431588285714286,0.0,0.0,-0.0,-0.0,0.43137254901960786,0.06411566364145659,0.03205783182072829,0.0,0.0,-0.0,-0.0,0.49179001,-0.49179001,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,371.2354100900001,370.7436200800001,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.024358894526315567
xgboost,04/10/2020,Arsenal,Sheffield United,4,False,Home,1,1,2,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.49179001,0.28032030570000005,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,370.7436200800001,371.0239403857001,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02362120951131556
xgboost,04/10/2020,Aston Villa,Liverpool,4,False,Away,-1,1,4,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.49179001,-0.49179001,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,371.0239403857001,370.5321503757001,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.024915393748157637
xgboost,04/10/2020,Leicester,West Ham,4,False,Home,1,-1,3,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.49179001,-0.49179001,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,370.5321503757001,370.0403603657001,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02620957798499971
xgboost,04/10/2020,Man United,Tottenham,4,False,Away,-1,-1,2,2,Away,-1,0.3877807,0.6122193,3.0,4.0,0.18370759999999997,0.09185379999999999,0.0,0.0,0.0,0.0,0.3,0.05511227999999999,0.027556139999999996,0.0,0.0,0.0,0.0,0.49179001,1.47537003,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,370.0403603657001,371.51573039570013,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.022327025274473337
xgboost,04/10/2020,Southampton,West Brom,4,False,Home,1,1,3,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.49179001,0.35408880719999997,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,371.51573039570013,371.86981920290015,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.021395212623946985
xgboost,04/10/2020,Wolves,Fulham,4,False,Home,1,1,3,4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.49179001,0.245895005,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,371.86981920290015,372.11571420790017,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.020748120505525873
xgboost,17/10/2020,Chelsea,Southampton,4,False,Home,1,0,2,3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.49179001,-0.49179001,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,372.11571420790017,371.6239241979002,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.022042304742367947
xgboost,17/10/2020,Everton,Liverpool,4,False,Away,-1,0,3,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.49179001,-0.49179001,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,371.6239241979002,371.1321341879002,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02333648897921002
xgboost,17/10/2020,Man City,Arsenal,5,False,Home,1,1,1,2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9404934087900001,0.4138170998676,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,371.1321341879002,371.54595128776776,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.022247496611137462
xgboost,17/10/2020,Newcastle,Man United,5,True,Away,-1,-1,4,2,Away,-1,0.60362273,0.39637727,0.6599999999999999,1.66,0.0030511087878787313,0.0015255543939393656,1.0983991636363433,0.5491995818181716,0.7249434479999864,0.3624717239999932,0.39473684210526316,0.0012043850478468676,0.0006021925239234338,0.43357861722487234,0.21678930861243617,0.2861618873684157,0.14308094368420785,0.9404934087900001,0.6207256498014,360.0,360.724943448,360.0,360.362471724,360.0,360.2861618873684,360.0,360.1430809436842,371.54595128776776,372.16667693756915,0.050723833031579006,0.051677705989473716,0.051878521349030544,0.052255050148199485,0.020614008059028553
xgboost,18/10/2020,Crystal Palace,Brighton,5,True,Draw,0,0,4,4,Draw,0,0.43091762,0.56908238,2.3,3.3,0.18349049826086955,0.09174524913043478,8.901600836363656,9.450800418181828,20.473681923636406,21.736840961818203,0.17857142857142858,0.03276616040372671,0.016383080201863354,9.566421382775127,5.9002529792465435,22.002769180382792,13.570581852267049,0.9404934087900001,2.163134840217,360.724943448,381.19862537163635,360.362471724,382.0993126858182,360.2861618873684,382.2889310677512,360.1430809436842,373.7136627959512,372.16667693756915,374.3298117777862,0.0,0.0,0.0,0.016542992642233623,0.014921547953194274
