Model,Strategy,InitialBankroll,FinalBalance,Profit,ProfitLossPercent
xgboost,Flat Prediction,2660.0,2496.5896915230874,-163.41030847691263,-6.143244679583182
xgboost,Flat Prediction,3040.0,2853.245361740674,-186.75463825932593,-6.1432446795830895
xgboost,Flat Prediction,3420.0,3209.9010319582558,-210.09896804174423,-6.143244679583164
xgboost,Flat Prediction,3800.0,3566.556702175842,-233.44329782415798,-6.143244679583105
xgboost,Half-Kelly,380.0,429.6718504991701,49.67185049917009,13.07153960504476
xgboost,Half-Kelly,760.0,859.3437009983402,99.34370099834018,13.07153960504476
xgboost,Half-Kelly,1140.0,1289.01555149751,149.01555149750993,13.07153960504473
xgboost,Half-Kelly,1520.0,1718.6874019966804,198.68740199668036,13.07153960504476
xgboost,Half-Kelly,1900.0,2148.3592524958503,248.35925249585034,13.071539605044755
xgboost,Half-Kelly,2280.0,2578.03110299502,298.03110299501986,13.07153960504473
xgboost,Half-Kelly,2660.0,3007.70295349419,347.70295349418984,13.07153960504473
xgboost,Half-Kelly,3040.0,3437.3748039933607,397.37480399336073,13.07153960504476
xgboost,Half-Kelly,3420.0,3867.0466544925307,447.0466544925307,13.071539605044757
xgboost,Half-Kelly,3800.0,4296.718504991701,496.7185049917007,13.071539605044755
xgboost,Intelligent Half-Kelly,380.0,498.23892277990564,118.23892277990564,31.115505994712013
xgboost,Intelligent Half-Kelly,760.0,996.4778455598113,236.47784555981127,31.115505994712013
xgboost,Intelligent Half-Kelly,1140.0,1494.7167683397174,354.7167683397174,31.115505994712056
xgboost,Intelligent Half-Kelly,1520.0,1992.9556911196225,472.95569111962254,31.115505994712013
xgboost,Intelligent Half-Kelly,1900.0,2491.194613899528,591.1946138995281,31.115505994712006
xgboost,Intelligent Half-Kelly,2280.0,2989.433536679435,709.4335366794348,31.115505994712056
xgboost,Intelligent Half-Kelly,2660.0,3487.6724594593393,827.6724594593393,31.115505994712002
xgboost,Intelligent Half-Kelly,3040.0,3985.911382239245,945.9113822392451,31.115505994712013
xgboost,Intelligent Half-Kelly,3420.0,4484.150305019151,1064.1503050191513,31.115505994712027
xgboost,Intelligent Half-Kelly,3800.0,4982.389227799056,1182.3892277990562,31.115505994712006
xgboost,Intelligent Kelly,380.0,420.45812933950043,40.45812933950043,10.646876141973797
xgboost,Intelligent Kelly,760.0,840.9162586790009,80.91625867900086,10.646876141973797
xgboost,Intelligent Kelly,1140.0,1261.3743880185016,121.37438801850158,10.646876141973822
xgboost,Intelligent Kelly,1520.0,1681.8325173580017,161.83251735800172,10.646876141973797
xgboost,Intelligent Kelly,1900.0,2102.290646697503,202.29064669750278,10.64687614197383
xgboost,Intelligent Kelly,2280.0,2522.748776037003,242.74877603700315,10.646876141973822
xgboost,Intelligent Kelly,2660.0,2943.206905376504,283.206905376504,10.646876141973834
xgboost,Intelligent Kelly,3040.0,3363.6650347160034,323.66503471600345,10.646876141973797
xgboost,Intelligent Kelly,3420.0,3784.1231640555065,364.12316405550655,10.646876141973875
xgboost,Intelligent Kelly,3800.0,4204.581293395006,404.58129339500556,10.64687614197383
xgboost,Kelly,380.0,304.1278676279167,-75.87213237208329,-19.966350624232444
xgboost,Kelly,760.0,608.2557352558334,-151.74426474416657,-19.966350624232444
xgboost,Kelly,1140.0,912.3836028837502,-227.6163971162498,-19.966350624232437
xgboost,Kelly,1520.0,1216.5114705116669,-303.48852948833314,-19.966350624232444
xgboost,Kelly,1900.0,1520.6393381395837,-379.36066186041626,-19.966350624232433
xgboost,Kelly,2280.0,1824.7672057675004,-455.2327942324996,-19.966350624232437
xgboost,Kelly,2660.0,2128.8950733954166,-531.1049266045834,-19.966350624232458
xgboost,Kelly,3040.0,2433.0229410233337,-606.9770589766663,-19.966350624232444
xgboost,Kelly,3420.0,2737.150808651251,-682.8491913487492,-19.966350624232433
xgboost,Kelly,3800.0,3041.2786762791675,-758.7213237208325,-19.966350624232433
