Model,Strategy,InitialBankroll,FinalBalance,Profit,ProfitLossPercent
logistic_regression,Kelly,1520.0,2097.3599999999997,577.3599999999997,37.98421052631577
logistic_regression,Kelly,1900.0,2621.6999999999994,721.6999999999994,37.984210526315756
logistic_regression,Kelly,2280.0,3146.039999999999,866.039999999999,37.98421052631575
logistic_regression,Kelly,2660.0,3670.38,1010.3800000000001,37.98421052631579
logistic_regression,Kelly,3040.0,4194.719999999999,1154.7199999999993,37.98421052631577
logistic_regression,Kelly,3420.0,4719.0599999999995,1299.0599999999995,37.98421052631578
logistic_regression,Kelly,3800.0,5243.399999999999,1443.3999999999987,37.984210526315756
random_forest,Flat Prediction,380.0,389.83540308231,9.835403082309995,2.588263969028946
random_forest,Flat Prediction,760.0,779.67080616462,19.67080616461999,2.588263969028946
random_forest,Flat Prediction,1140.0,1169.5062092469334,29.506209246933395,2.5882639690292453
random_forest,Flat Prediction,1520.0,1559.34161232924,39.34161232923998,2.588263969028946
random_forest,Flat Prediction,1900.0,1949.1770154115493,49.17701541154929,2.58826396902891
random_forest,Flat Prediction,2280.0,2339.012418493867,59.01241849386679,2.5882639690292453
random_forest,Flat Prediction,2660.0,2728.847821576173,68.84782157617292,2.588263969029057
random_forest,Flat Prediction,3040.0,3118.68322465848,78.68322465847996,2.588263969028946
random_forest,Flat Prediction,3420.0,3508.518627740786,88.51862774078609,2.5882639690288327
random_forest,Flat Prediction,3800.0,3898.3540308230986,98.35403082309858,2.58826396902891
random_forest,Half-Kelly,380.0,613.5140633501553,233.5140633501553,61.451069302672444
random_forest,Half-Kelly,760.0,1227.0281267003106,467.0281267003106,61.451069302672444
random_forest,Half-Kelly,1140.0,1840.5421900504655,700.5421900504655,61.45106930267241
random_forest,Half-Kelly,1520.0,2454.0562534006212,934.0562534006212,61.451069302672444
random_forest,Half-Kelly,1900.0,3067.5703167507763,1167.5703167507763,61.45106930267244
random_forest,Half-Kelly,2280.0,3681.084380100931,1401.084380100931,61.45106930267241
random_forest,Half-Kelly,2660.0,4294.5984434510865,1634.5984434510865,61.45106930267242
random_forest,Half-Kelly,3040.0,4908.1125068012425,1868.1125068012425,61.451069302672444
random_forest,Half-Kelly,3420.0,5521.626570151396,2101.6265701513958,61.45106930267239
random_forest,Half-Kelly,3800.0,6135.140633501553,2335.1406335015527,61.45106930267244
random_forest,Intelligent Half-Kelly,380.0,389.6735747385935,9.673574738593516,2.545677562787767
random_forest,Intelligent Half-Kelly,760.0,779.347149477187,19.34714947718703,2.545677562787767
random_forest,Intelligent Half-Kelly,1140.0,1169.0207242157803,29.02072421578032,2.5456775627877475
random_forest,Intelligent Half-Kelly,1520.0,1558.694298954374,38.69429895437406,2.545677562787767
random_forest,Intelligent Half-Kelly,1900.0,1948.3678736929667,48.36787369296667,2.5456775627877195
random_forest,Intelligent Half-Kelly,2280.0,2338.0414484315606,58.04144843156064,2.5456775627877475
random_forest,Intelligent Half-Kelly,2660.0,2727.715023170153,67.71502317015302,2.5456775627877075
random_forest,Intelligent Half-Kelly,3040.0,3117.388597908748,77.38859790874812,2.545677562787767
random_forest,Intelligent Half-Kelly,3420.0,3507.06217264734,87.06217264734005,2.5456775627877204
random_forest,Intelligent Half-Kelly,3800.0,3896.7357473859333,96.73574738593334,2.5456775627877195
random_forest,Intelligent Kelly,380.0,421.8688377930053,41.8688377930053,11.018115208685604
random_forest,Intelligent Kelly,760.0,843.7376755860106,83.7376755860106,11.018115208685604
random_forest,Intelligent Kelly,1140.0,1265.606513379016,125.60651337901595,11.01811520868561
random_forest,Intelligent Kelly,1520.0,1687.4753511720212,167.4753511720212,11.018115208685604
random_forest,Intelligent Kelly,1900.0,2109.3441889650253,209.3441889650253,11.018115208685542
random_forest,Intelligent Kelly,2280.0,2531.213026758032,251.2130267580319,11.01811520868561
random_forest,Intelligent Kelly,2660.0,2953.081864551038,293.08186455103805,11.018115208685641
random_forest,Intelligent Kelly,3040.0,3374.9507023440424,334.9507023440424,11.018115208685604
random_forest,Intelligent Kelly,3420.0,3796.8195401370476,376.8195401370476,11.018115208685602
random_forest,Intelligent Kelly,3800.0,4218.688377930051,418.6883779300506,11.018115208685542
random_forest,Kelly,380.0,812.8655403994242,432.86554039942416,113.91198431563794
random_forest,Kelly,760.0,1625.7310807988483,865.7310807988483,113.91198431563794
random_forest,Kelly,1140.0,2438.5966211982736,1298.5966211982736,113.91198431563802
random_forest,Kelly,1520.0,3251.4621615976966,1731.4621615976966,113.91198431563794
random_forest,Kelly,1900.0,4064.327701997123,2164.327701997123,113.91198431563805
random_forest,Kelly,2280.0,4877.193242396547,2597.1932423965472,113.91198431563802
random_forest,Kelly,2660.0,5690.058782795973,3030.0587827959725,113.91198431563807
random_forest,Kelly,3040.0,6502.924323195393,3462.9243231953933,113.91198431563794
random_forest,Kelly,3420.0,7315.789863594819,3895.7898635948186,113.91198431563797
random_forest,Kelly,3800.0,8128.655403994246,4328.655403994246,113.91198431563805
xgboost,Flat Prediction,380.0,389.36300433438817,9.363004334388165,2.4639485090495175
xgboost,Flat Prediction,760.0,778.7260086687763,18.72600866877633,2.4639485090495175
xgboost,Flat Prediction,1140.0,1168.0890130031662,28.0890130031662,2.4639485090496667
xgboost,Flat Prediction,1520.0,1557.4520173375527,37.45201733755266,2.4639485090495175
xgboost,Flat Prediction,1900.0,1946.8150216719487,46.81502167194867,2.46394850904993
xgboost,Flat Prediction,2280.0,2336.1780260063324,56.1780260063324,2.4639485090496667
xgboost,Flat Prediction,2660.0,2725.541030340716,65.54103034071613,2.463948509049479
xgboost,Flat Prediction,3040.0,3114.9040346751053,74.90403467510532,2.4639485090495175
xgboost,Flat Prediction,3420.0,3504.2670390095004,84.26703900950042,2.46394850904972
xgboost,Flat Prediction,3800.0,3893.6300433438973,93.63004334389734,2.46394850904993
xgboost,Half-Kelly,380.0,492.8688161971063,112.8688161971063,29.70232005187008
xgboost,Half-Kelly,760.0,985.7376323942126,225.7376323942126,29.70232005187008
xgboost,Half-Kelly,1140.0,1478.606448591319,338.6064485913189,29.70232005187008
xgboost,Half-Kelly,1520.0,1971.4752647884252,451.4752647884252,29.70232005187008
xgboost,Half-Kelly,1900.0,2464.3440809855315,564.3440809855315,29.70232005187008
xgboost,Half-Kelly,2280.0,2957.212897182638,677.2128971826378,29.70232005187008
xgboost,Half-Kelly,2660.0,3450.081713379744,790.0817133797441,29.70232005187008
xgboost,Half-Kelly,3040.0,3942.9505295768504,902.9505295768504,29.70232005187008
xgboost,Half-Kelly,3420.0,4435.819345773956,1015.8193457739562,29.702320051870064
xgboost,Half-Kelly,3800.0,4928.688161971063,1128.688161971063,29.70232005187008
xgboost,Intelligent Half-Kelly,380.0,423.6619357728646,43.66193577286458,11.48998309812226
xgboost,Intelligent Half-Kelly,760.0,847.3238715457292,87.32387154572916,11.48998309812226
xgboost,Intelligent Half-Kelly,1140.0,1270.985807318594,130.98580731859397,11.489983098122277
xgboost,Intelligent Half-Kelly,1520.0,1694.6477430914583,174.64774309145832,11.48998309812226
xgboost,Intelligent Half-Kelly,1900.0,2118.3096788643234,218.30967886432336,11.489983098122282
xgboost,Intelligent Half-Kelly,2280.0,2541.971614637188,261.97161463718794,11.489983098122277
xgboost,Intelligent Half-Kelly,2660.0,2965.6335504100525,305.6335504100525,11.489983098122275
xgboost,Intelligent Half-Kelly,3040.0,3389.2954861829166,349.29548618291665,11.48998309812226
xgboost,Intelligent Half-Kelly,3420.0,3812.9574219557817,392.9574219557817,11.489983098122272
xgboost,Intelligent Half-Kelly,3800.0,4236.619357728647,436.6193577286467,11.489983098122282
xgboost,Intelligent Kelly,380.0,467.06819622234946,87.06819622234946,22.91268321640775
xgboost,Intelligent Kelly,760.0,934.1363924446989,174.1363924446989,22.91268321640775
xgboost,Intelligent Kelly,1140.0,1401.2045886670483,261.20458866704826,22.912683216407743
xgboost,Intelligent Kelly,1520.0,1868.2727848893978,348.2727848893978,22.91268321640775
xgboost,Intelligent Kelly,1900.0,2335.340981111747,435.34098111174717,22.912683216407746
xgboost,Intelligent Kelly,2280.0,2802.4091773340965,522.4091773340965,22.912683216407743
xgboost,Intelligent Kelly,2660.0,3269.477373556446,609.4773735564459,22.91268321640774
xgboost,Intelligent Kelly,3040.0,3736.5455697787957,696.5455697787957,22.91268321640775
xgboost,Intelligent Kelly,3420.0,4203.613766001145,783.6137660011454,22.91268321640776
xgboost,Intelligent Kelly,3800.0,4670.681962223494,870.6819622234943,22.912683216407746
xgboost,Kelly,380.0,688.0648640401722,308.0648640401722,81.06970106320321
xgboost,Kelly,760.0,1376.1297280803444,616.1297280803444,81.06970106320321
xgboost,Kelly,1140.0,2064.194592120517,924.194592120517,81.06970106320325
xgboost,Kelly,1520.0,2752.259456160689,1232.2594561606888,81.06970106320321
xgboost,Kelly,1900.0,3440.324320200861,1540.3243202008612,81.06970106320321
xgboost,Kelly,2280.0,4128.389184241034,1848.389184241034,81.06970106320325
xgboost,Kelly,2660.0,4816.454048281206,2156.4540482812063,81.06970106320325
xgboost,Kelly,3040.0,5504.518912321378,2464.5189123213777,81.06970106320321
xgboost,Kelly,3420.0,6192.58377636155,2772.58377636155,81.06970106320321
xgboost,Kelly,3800.0,6880.648640401722,3080.6486404017223,81.06970106320321
