Season,Date,HomeTeam,AwayTeam,ResultEncoded,Bet365HomeWinOddsPercentage,Bet365DrawOddsPercentage,Bet365AwayWinOddsPercentage,OddsFavourHome,OddsFavourDraw,OddsFavourAway,OddsDifference_HvA,OddsDifference_HvD,OddsDifference_AvD
2021,07/03/2022,Tottenham,Everton,1,0.5930489774315686,0.24502286699146386,0.1619281555769674,1,0,0,-4.18,-2.2299999999999995,1.9500000000000002
2021,10/03/2022,Norwich,Chelsea,-1,0.08490890340323134,0.1966311447232726,0.718459951873496,0,0,1,9.7,6.25,-3.45
2021,10/03/2022,Southampton,Newcastle,-1,0.4751131221719458,0.2533936651583711,0.2714932126696833,1,0,0,-1.5,-1.75,-0.25
2021,10/03/2022,Wolves,Watford,1,0.5333333333333333,0.2592592592592593,0.2074074074074074,1,0,0,-2.75,-1.85,0.8999999999999999
2021,10/03/2022,Leeds,Aston Villa,-1,0.3507014028056112,0.2705410821643286,0.3787575150300601,0,0,1,0.20000000000000018,-0.7999999999999998,-1.0
2021,12/03/2022,Brighton,Liverpool,-1,0.1566003616636528,0.21699819168173598,0.6264014466546112,0,0,1,4.5,1.67,-2.83
2021,12/03/2022,Brentford,Burnley,1,0.4407039020657996,0.2960979342004591,0.26319816373374144,1,0,0,-1.4500000000000002,-1.0500000000000003,0.3999999999999999
2021,12/03/2022,Man United,Tottenham,1,0.43029595015576316,0.27842679127725856,0.29127725856697817,1,0,0,-1.0499999999999998,-1.1999999999999997,-0.1499999999999999
2021,13/03/2022,Chelsea,Newcastle,1,0.7321711568938194,0.18129952456418386,0.08652931854199684,1,0,0,-9.7,-3.95,5.75
2021,13/03/2022,Everton,Wolves,-1,0.41395531164249316,0.2975303802430419,0.2885143081144649,1,0,0,-1.0,-0.9000000000000004,0.09999999999999964
2021,13/03/2022,Leeds,Norwich,1,0.6102722850464338,0.2252195337671363,0.16450818118642999,1,0,0,-4.2,-2.6500000000000004,1.5499999999999998
2021,13/03/2022,Southampton,Watford,-1,0.5932203389830508,0.22598870056497172,0.18079096045197737,1,0,0,-3.65,-2.6,1.0499999999999998
2021,13/03/2022,West Ham,Aston Villa,1,0.42307692307692313,0.2884615384615385,0.2884615384615385,1,0,0,-1.0499999999999998,-1.0499999999999998,0.0
2021,13/03/2022,Arsenal,Leicester,1,0.631578947368421,0.21052631578947367,0.15789473684210525,1,0,0,-4.5,-3.0,1.5
2021,14/03/2022,Crystal Palace,Man City,0,0.09506790564689065,0.1901358112937813,0.7147962830593281,0,0,1,8.67,5.0,-3.67
2021,16/03/2022,Brighton,Tottenham,-1,0.28846153846153844,0.28846153846153844,0.423076923076923,0,0,1,1.0499999999999998,0.0,-1.0499999999999998
2021,16/03/2022,Arsenal,Liverpool,-1,0.26902654867256637,0.23539823008849559,0.49557522123893805,0,0,1,1.6,-0.5,-2.1
2021,17/03/2022,Everton,Newcastle,1,0.3979853841595892,0.29389689907169664,0.3081177167687142,1,0,0,-0.7000000000000002,-0.8500000000000001,-0.1499999999999999
2021,18/03/2022,Wolves,Leeds,-1,0.45092838196286467,0.2705570291777188,0.27851458885941643,1,0,0,-1.2999999999999998,-1.4,-0.10000000000000009
2021,19/03/2022,Aston Villa,Arsenal,-1,0.31654676258992803,0.2877697841726619,0.3956834532374101,0,0,1,0.6000000000000001,-0.2999999999999998,-0.8999999999999999
2021,20/03/2022,Leicester,Brentford,1,0.44155844155844154,0.2792207792207792,0.2792207792207792,1,0,0,-1.25,-1.25,0.0
2021,20/03/2022,Tottenham,West Ham,1,0.5510440835266821,0.24941995359628769,0.19953596287703013,1,0,0,-3.0300000000000002,-2.08,0.9500000000000002
2021,02/04/2022,Liverpool,Watford,1,0.8447536353175019,0.09959200753216865,0.05565435715032954,1,0,0,-15.879999999999999,-8.379999999999999,7.5
2021,02/04/2022,Brighton,Norwich,0,0.6292134831460674,0.23595505617977527,0.1348314606741573,1,0,0,-5.5,-2.5,3.0
2021,02/04/2022,Burnley,Man City,-1,0.0632603406326034,0.14598540145985403,0.7907542579075426,0,0,1,13.8,8.5,-5.3
2021,02/04/2022,Chelsea,Brentford,-1,0.7147962830593281,0.1901358112937813,0.09506790564689065,1,0,0,-8.67,-3.67,5.0
2021,02/04/2022,Leeds,Southampton,0,0.4009915427238262,0.2534266550014582,0.34558180227471574,1,0,0,-0.3799999999999999,-1.38,-1.0
2021,02/04/2022,Wolves,Aston Villa,1,0.3180446590223295,0.30778515389257693,0.3741701870850936,0,0,1,0.4500000000000002,-0.10000000000000009,-0.5500000000000003
2021,02/04/2022,Man United,Leicester,0,0.631578947368421,0.21052631578947367,0.15789473684210525,1,0,0,-4.5,-3.0,1.5
2021,03/04/2022,West Ham,Everton,1,0.540711462450593,0.24901185770750991,0.21027667984189727,1,0,0,-2.75,-2.05,0.7000000000000002
2021,03/04/2022,Tottenham,Newcastle,1,0.6340391980175715,0.2196440639783735,0.14631673800405498,1,0,0,-5.0,-2.83,2.17
2021,04/04/2022,Crystal Palace,Arsenal,1,0.2365322868355333,0.2782732786300392,0.48519443453442734,0,0,1,2.05,0.6000000000000001,-1.45
2021,06/04/2022,Burnley,Everton,1,0.36257457698953477,0.30643399732663906,0.33099142568382617,1,0,0,-0.25,-0.48,-0.22999999999999998
2021,08/04/2022,Newcastle,Wolves,1,0.41883568448241604,0.3039936419630439,0.27717067355454006,1,0,0,-1.15,-0.8500000000000001,0.2999999999999998
2021,09/04/2022,Everton,Man United,1,0.20596312279325227,0.2526480972930561,0.5413887799136916,0,0,1,2.8499999999999996,0.8499999999999996,-2.0
2021,09/04/2022,Arsenal,Brighton,-1,0.5869632375656471,0.24868705591597154,0.1643497065183812,1,0,0,-4.14,-2.1899999999999995,1.9500000000000002
2021,09/04/2022,Southampton,Chelsea,-1,0.2497331910352187,0.263607257203842,0.4866595517609391,0,0,1,1.8499999999999999,0.19999999999999973,-1.6500000000000001
2021,09/04/2022,Watford,Leeds,-1,0.35051546391752575,0.27835051546391754,0.3711340206185567,0,0,1,0.15000000000000036,-0.6999999999999997,-0.8500000000000001
2021,09/04/2022,Aston Villa,Tottenham,-1,0.29731830547998445,0.27982899339292655,0.42285270112708895,0,0,1,0.9500000000000002,-0.19999999999999973,-1.15
2021,10/04/2022,Brentford,West Ham,1,0.3579175704989154,0.28416485900216926,0.3579175704989154,1,0,1,0.0,-0.6799999999999997,-0.6799999999999997
2021,10/04/2022,Leicester,Crystal Palace,1,0.39441147378832836,0.28325914935707225,0.32232937685459945,1,0,0,-0.5299999999999998,-0.9299999999999997,-0.3999999999999999
2021,10/04/2022,Norwich,Burnley,1,0.33086670045615807,0.2967460719716168,0.37238722757222503,0,0,1,0.3200000000000003,-0.33000000000000007,-0.6500000000000004
2021,10/04/2022,Man City,Liverpool,0,0.4751131221719458,0.2533936651583711,0.2714932126696833,1,0,0,-1.5,-1.75,-0.25
2021,16/04/2022,Tottenham,Brighton,-1,0.6180910495661476,0.23641982645905146,0.1454891239748009,1,0,0,-4.97,-2.4699999999999998,2.5
2021,16/04/2022,Man United,Norwich,1,0.759124087591241,0.14598540145985403,0.09489051094890512,1,0,0,-8.75,-5.25,3.5
2021,16/04/2022,Southampton,Arsenal,1,0.2497331910352187,0.263607257203842,0.4866595517609391,0,0,1,1.8499999999999999,0.19999999999999973,-1.6500000000000001
2021,16/04/2022,Watford,Brentford,-1,0.3475836431226766,0.2843866171003718,0.36802973977695175,0,0,1,0.15000000000000036,-0.5999999999999996,-0.75
2021,17/04/2022,Newcastle,Leicester,1,0.43220338983050843,0.2796610169491525,0.288135593220339,1,0,0,-1.0999999999999996,-1.1999999999999997,-0.10000000000000009
2021,17/04/2022,West Ham,Burnley,0,0.5594817432273262,0.2502944640753828,0.19022379269729095,1,0,0,-3.3,-2.0999999999999996,1.2000000000000002
2021,19/04/2022,Liverpool,Man United,1,0.6756756756756757,0.1891891891891892,0.13513513513513511,1,0,0,-5.6,-3.6,2.0
2021,20/04/2022,Chelsea,Arsenal,-1,0.517875474669351,0.2632533662902535,0.2188711590403955,1,0,0,-2.5,-1.77,0.73
2021,20/04/2022,Everton,Leicester,0,0.4247957712638154,0.2811148486304661,0.2940893801057184,1,0,0,-1.0,-1.15,-0.1499999999999999
2021,20/04/2022,Newcastle,Crystal Palace,1,0.4247957712638154,0.2811148486304661,0.2940893801057184,1,0,0,-1.0,-1.15,-0.1499999999999999
2021,20/04/2022,Man City,Brighton,1,0.8104058839553255,0.13429583219831107,0.05529828384636338,1,0,0,-15.84,-5.84,10.0
2021,21/04/2022,Burnley,Southampton,1,0.3453310351819934,0.2922031836155328,0.3624657812024739,0,0,1,0.1299999999999999,-0.5,-0.6299999999999999
2021,23/04/2022,Arsenal,Man United,1,0.4605263157894737,0.2697368421052631,0.2697368421052631,1,0,0,-1.4500000000000002,-1.4500000000000002,0.0
2021,23/04/2022,Leicester,Aston Villa,0,0.33972821742605913,0.2797761790567546,0.38049560351718625,0,0,1,0.2999999999999998,-0.6000000000000001,-0.8999999999999999
2021,23/04/2022,Man City,Watford,1,0.8678237650200267,0.09546061415220294,0.036715620827770364,1,0,0,-24.9,-8.9,16.0
2021,23/04/2022,Norwich,Newcastle,-1,0.2711119602598395,0.28754298815437523,0.44134505158578524,0,0,1,1.35,0.20000000000000018,-1.15
2021,23/04/2022,Brentford,Tottenham,0,0.21845110575057775,0.2702552251142862,0.511293669135136,0,0,1,2.48,0.8300000000000001,-1.65
2021,24/04/2022,Brighton,Southampton,0,0.4543429844097996,0.28062360801781744,0.26503340757238314,1,0,0,-1.5,-1.2999999999999998,0.20000000000000018
2021,24/04/2022,Burnley,Wolves,1,0.35201766221022934,0.3168158959892064,0.33116644180056415,1,0,0,-0.16999999999999993,-0.2999999999999998,-0.1299999999999999
2021,24/04/2022,Chelsea,West Ham,1,0.6340391980175715,0.2196440639783735,0.14631673800405498,1,0,0,-5.0,-2.83,2.17
2021,24/04/2022,Liverpool,Everton,1,0.8017715332926084,0.13515577275503968,0.06307269395235185,1,0,0,-13.82,-5.82,8.0
2021,25/04/2022,Crystal Palace,Leeds,0,0.4605263157894737,0.2697368421052631,0.2697368421052631,1,0,0,-1.4500000000000002,-1.4500000000000002,0.0
2021,28/04/2022,Man United,Chelsea,0,0.29731830547998445,0.27982899339292655,0.42285270112708895,0,0,1,0.9500000000000002,-0.19999999999999973,-1.15
2021,30/04/2022,Newcastle,Liverpool,-1,0.11173184357541902,0.18994413407821234,0.6983240223463688,0,0,1,7.14,3.5,-3.6399999999999997
2021,30/04/2022,Aston Villa,Norwich,1,0.6818181818181818,0.2121212121212121,0.10606060606060605,1,0,0,-7.6,-3.1,4.5
2021,30/04/2022,Southampton,Crystal Palace,-1,0.3997655334114889,0.2907385697538101,0.3094958968347011,1,0,0,-0.7000000000000002,-0.8999999999999999,-0.19999999999999973
2021,30/04/2022,Watford,Burnley,-1,0.3658536585365854,0.2882483370288249,0.34589800443458985,1,0,0,-0.1499999999999999,-0.6999999999999997,-0.5499999999999998
2021,30/04/2022,Wolves,Brighton,-1,0.3539111200482606,0.2986125075407199,0.34747637241101953,1,0,0,-0.04999999999999982,-0.5,-0.4500000000000002
2021,30/04/2022,Leeds,Man City,-1,0.11166785969935578,0.15819613457408735,0.730136005726557,0,0,1,7.2,2.5,-4.7
2021,01/05/2022,Everton,Chelsea,1,0.19062027231467474,0.264750378214826,0.5446293494704992,0,0,1,3.25,1.4,-1.85
2021,01/05/2022,Tottenham,Leicester,1,0.6627466613514053,0.20091688259916285,0.13633645604943193,1,0,0,-5.5600000000000005,-3.31,2.25
2021,01/05/2022,West Ham,Arsenal,-1,0.22002058672156458,0.2507076685537828,0.5292717447246527,0,0,1,2.5300000000000002,0.5300000000000002,-1.9999999999999998
2021,02/05/2022,Man United,Brentford,1,0.5518087063151441,0.23727774371551194,0.21091354996934394,1,0,0,-2.7800000000000002,-2.2800000000000002,0.5
2021,07/05/2022,Brentford,Southampton,1,0.44134505158578524,0.2711119602598395,0.28754298815437523,1,0,0,-1.15,-1.35,-0.20000000000000018
2021,07/05/2022,Burnley,Aston Villa,-1,0.31654676258992803,0.2877697841726619,0.3956834532374101,0,0,1,0.6000000000000001,-0.2999999999999998,-0.8999999999999999
2021,07/05/2022,Chelsea,Wolves,0,0.7112375533428166,0.18918918918918923,0.09957325746799432,1,0,0,-8.17,-3.67,4.5
2021,07/05/2022,Crystal Palace,Watford,1,0.5738880918220947,0.23672883787661403,0.18938307030129126,1,0,0,-3.35,-2.35,1.0
2021,07/05/2022,Brighton,Man United,1,0.33980582524271846,0.27184466019417475,0.3883495145631068,0,0,1,0.34999999999999964,-0.7000000000000002,-1.0499999999999998
2021,07/05/2022,Liverpool,Tottenham,0,0.6756756756756757,0.1891891891891892,0.13513513513513511,1,0,0,-5.6,-3.6,2.0
2021,08/05/2022,Arsenal,Leeds,1,0.6538661131292164,0.21069019200830302,0.13544369486248053,1,0,0,-5.55,-3.05,2.5
2021,08/05/2022,Leicester,Everton,-1,0.3658536585365854,0.2882483370288249,0.34589800443458985,1,0,0,-0.1499999999999999,-0.6999999999999997,-0.5499999999999998
2021,08/05/2022,Norwich,West Ham,-1,0.2102766798418972,0.24901185770750986,0.5407114624505929,0,0,1,2.75,0.7000000000000002,-2.05
2021,08/05/2022,Man City,Newcastle,1,0.8104058839553255,0.13429583219831107,0.05529828384636338,1,0,0,-15.84,-5.84,10.0
2021,10/05/2022,Aston Villa,Liverpool,-1,0.12600663192799622,0.19895783988630983,0.6750355281856941,0,0,1,6.1,2.75,-3.35
2021,11/05/2022,Leeds,Chelsea,-1,0.19961114711600778,0.22575070209548498,0.5746381507885073,0,0,1,3.1,0.5499999999999998,-2.5500000000000003
2021,11/05/2022,Leicester,Norwich,1,0.6627466613514053,0.20091688259916285,0.13633645604943193,1,0,0,-5.5600000000000005,-3.31,2.25
2021,11/05/2022,Watford,Everton,0,0.2241273729332517,0.2614819350887937,0.5143906919779547,0,0,1,2.37,0.6000000000000001,-1.77
2021,11/05/2022,Wolves,Man City,-1,0.08595988538681948,0.15759312320916904,0.7564469914040115,0,0,1,9.75,5.0,-4.75
2021,12/05/2022,Tottenham,Arsenal,1,0.4689593568557392,0.25636444841447076,0.27467619472979005,1,0,0,-1.4500000000000002,-1.7000000000000002,-0.25
2021,15/05/2022,Tottenham,Burnley,1,0.7137192704203014,0.18080888183980967,0.10547184773988898,1,0,0,-7.67,-3.92,3.75
2021,15/05/2022,Aston Villa,Crystal Palace,0,0.4751131221719457,0.27149321266968324,0.25339366515837103,1,0,0,-1.75,-1.5,0.25
2021,15/05/2022,Leeds,Brighton,0,0.36382536382536385,0.27234927234927236,0.36382536382536385,1,0,1,0.0,-0.8799999999999999,-0.8799999999999999
2021,15/05/2022,Watford,Leicester,-1,0.24786635191574355,0.2691120392228073,0.483021608861449,0,0,1,1.8499999999999999,0.2999999999999998,-1.55
2021,15/05/2022,West Ham,Man City,0,0.12727272727272726,0.19090909090909092,0.6818181818181818,0,0,1,6.1,2.5,-3.6
2021,15/05/2022,Wolves,Norwich,0,0.6543046357615894,0.1997350993377483,0.14596026490066225,1,0,0,-5.05,-3.3,1.75
2021,15/05/2022,Everton,Brentford,-1,0.46400294605045106,0.2642238998342846,0.27177315411526415,1,0,0,-1.4500000000000002,-1.5500000000000003,-0.10000000000000009
2021,16/05/2022,Newcastle,Arsenal,1,0.2188711590403955,0.2632533662902535,0.517875474669351,0,0,1,2.5,0.73,-1.77
2021,17/05/2022,Southampton,Liverpool,-1,0.12495729415784079,0.17039631021523746,0.7046463956269218,0,0,1,6.17,2.0,-4.17
2021,19/05/2022,Everton,Crystal Palace,1,0.5005950559352579,0.2797442959638206,0.21966064810092148,1,0,0,-2.43,-1.5,0.9300000000000002
2021,19/05/2022,Aston Villa,Burnley,0,0.46400294605045106,0.27177315411526415,0.2642238998342846,1,0,0,-1.5500000000000003,-1.4500000000000002,0.10000000000000009
2021,19/05/2022,Chelsea,Leicester,0,0.6803939122649956,0.20053715308863027,0.11906893464637423,1,0,0,-6.6,-3.35,3.25
2021,22/05/2022,Arsenal,Everton,1,0.6956875508543532,0.19918633034987795,0.10512611879576893,1,0,0,-7.64,-3.3899999999999997,4.25
2021,22/05/2022,Brentford,Leeds,-1,0.3876192330153786,0.2499124002335994,0.362468366751022,1,0,0,-0.16999999999999993,-1.3499999999999996,-1.1799999999999997
2021,22/05/2022,Brighton,West Ham,1,0.40090054506675094,0.2714669405166285,0.32763251441662067,1,0,0,-0.5299999999999998,-1.13,-0.6000000000000001
2021,22/05/2022,Burnley,Newcastle,-1,0.42285270112708895,0.27982899339292655,0.29731830547998445,1,0,0,-0.9500000000000002,-1.15,-0.19999999999999973
2021,22/05/2022,Chelsea,Watford,1,0.8090614886731391,0.12729234088457386,0.06364617044228693,1,0,0,-13.82,-6.32,7.5
2021,22/05/2022,Crystal Palace,Man United,1,0.3157894736842105,0.2631578947368421,0.42105263157894735,0,0,1,0.75,-0.6000000000000001,-1.35
2021,22/05/2022,Leicester,Southampton,1,0.5129935875801552,0.2372595342558218,0.24974687816402294,1,0,0,-1.9499999999999997,-2.15,-0.20000000000000018
2021,22/05/2022,Liverpool,Wolves,1,0.8263659342796034,0.11083025471514679,0.06280381100524984,1,0,0,-13.86,-7.36,6.5
2021,22/05/2022,Man City,Aston Villa,1,0.8242424242424243,0.11951515151515152,0.05624242424242425,1,0,0,-15.84,-6.84,9.0
2021,22/05/2022,Norwich,Tottenham,-1,0.09938837920489296,0.1452599388379205,0.7553516819571866,0,0,1,8.25,3.0,-5.25
2022,05/08/2022,Crystal Palace,Arsenal,-1,0.2253807106598985,0.2629441624365483,0.5116751269035533,0,0,1,2.35,0.6000000000000001,-1.75
2022,06/08/2022,Fulham,Liverpool,0,0.08595988538681948,0.15759312320916904,0.7564469914040115,0,0,1,9.75,5.0,-4.75
2022,06/08/2022,Bournemouth,Aston Villa,1,0.25339366515837103,0.27149321266968324,0.4751131221719457,0,0,1,1.75,0.25,-1.5
2022,06/08/2022,Leeds,Wolves,1,0.42285270112708895,0.27982899339292655,0.29731830547998445,1,0,0,-0.9500000000000002,-1.15,-0.19999999999999973
2022,06/08/2022,Newcastle,Nott'm Forest,1,0.5704400537557545,0.24919223400909268,0.1803677122351528,1,0,0,-3.59,-2.1399999999999997,1.4500000000000002
2022,06/08/2022,Tottenham,Southampton,1,0.7151598592626587,0.17293865687624294,0.11190148386109836,1,0,0,-7.17,-4.17,3.0
2022,06/08/2022,Everton,Chelsea,-1,0.17267730258747824,0.23743129105778257,0.5898914063547392,0,0,1,3.8899999999999997,1.5,-2.3899999999999997
2022,07/08/2022,Leicester,Brentford,0,0.4751131221719458,0.2533936651583711,0.2714932126696833,1,0,0,-1.5,-1.75,-0.25
2022,07/08/2022,Man United,Brighton,-1,0.5932203389830508,0.22598870056497172,0.18079096045197737,1,0,0,-3.65,-2.6,1.0499999999999998
2022,07/08/2022,West Ham,Man City,-1,0.11789181692094314,0.18862690707350901,0.6934812760055478,0,0,1,6.64,3.0,-3.6399999999999997
2022,13/08/2022,Aston Villa,Everton,1,0.5281969817315331,0.27164416203335984,0.20015885623510724,1,0,0,-2.95,-1.7,1.25
2022,13/08/2022,Arsenal,Leicester,1,0.6174990513369328,0.21819250543776147,0.1643084432253056,1,0,0,-4.22,-2.8,1.42
2022,13/08/2022,Brighton,Newcastle,0,0.3872529245663574,0.2964905203711174,0.3162565550625252,1,0,0,-0.5499999999999998,-0.75,-0.20000000000000018
2022,13/08/2022,Man City,Bournemouth,1,0.8943822357183525,0.07292655152780414,0.032691212753843235,1,0,0,-27.94,-11.94,16.0
2022,13/08/2022,Southampton,Leeds,0,0.42217898832684825,0.2714007782101167,0.306420233463035,1,0,0,-0.8500000000000001,-1.25,-0.3999999999999999
2022,13/08/2022,Wolves,Fulham,0,0.41395531164249316,0.2885143081144649,0.2975303802430419,1,0,0,-0.9000000000000004,-1.0,-0.09999999999999964
2022,13/08/2022,Brentford,Man United,1,0.25339366515837103,0.27149321266968324,0.4751131221719457,0,0,1,1.75,0.25,-1.5
2022,14/08/2022,Nott'm Forest,West Ham,1,0.2253807106598985,0.2629441624365483,0.5116751269035533,0,0,1,2.35,0.6000000000000001,-1.75
2022,14/08/2022,Chelsea,Tottenham,0,0.42285270112708895,0.27982899339292655,0.29731830547998445,1,0,0,-0.9500000000000002,-1.15,-0.19999999999999973
2022,15/08/2022,Liverpool,Crystal Palace,0,0.8009195743260781,0.14001260706737362,0.05906781860654825,1,0,0,-14.82,-5.57,9.25
2022,20/08/2022,Tottenham,Wolves,1,0.6750355281856939,0.19895783988630977,0.1260066319279962,1,0,0,-6.1,-3.35,2.75
2022,20/08/2022,Crystal Palace,Aston Villa,1,0.3800403225806452,0.2923387096774194,0.3276209677419355,1,0,0,-0.3999999999999999,-0.75,-0.3500000000000001
2022,20/08/2022,Everton,Nott'm Forest,0,0.49930651872399445,0.2635228848821082,0.23717059639389737,1,0,0,-2.1,-1.7000000000000002,0.3999999999999999
2022,20/08/2022,Fulham,Brentford,1,0.3898003558015417,0.2808855505040522,0.329314093694406,1,0,0,-0.44999999999999973,-0.9499999999999997,-0.5
2022,20/08/2022,Leicester,Southampton,-1,0.5221932114882506,0.23890339425587467,0.23890339425587467,1,0,0,-2.17,-2.17,0.0
2022,20/08/2022,Bournemouth,Arsenal,-1,0.11906893464637423,0.20053715308863027,0.6803939122649956,0,0,1,6.6,3.25,-3.35
2022,21/08/2022,Leeds,Chelsea,1,0.16567406605305904,0.21169463995668653,0.6226312939902545,0,0,1,4.22,1.25,-2.9699999999999998
2022,21/08/2022,West Ham,Brighton,-1,0.41349548842683415,0.2797175362887407,0.3067869752844253,1,0,0,-0.8000000000000003,-1.1,-0.2999999999999998
2022,21/08/2022,Newcastle,Man City,0,0.12477064220183487,0.1871559633027523,0.6880733944954128,0,0,1,6.14,2.5,-3.6399999999999997
2022,22/08/2022,Man United,Liverpool,1,0.18202598494502173,0.22070125195412565,0.5972727631008525,0,0,1,3.65,0.9199999999999999,-2.73
2022,27/08/2022,Southampton,Man United,-1,0.22813688212927755,0.23954372623574144,0.532319391634981,0,0,1,2.4000000000000004,0.20000000000000018,-2.2
2022,27/08/2022,Brentford,Everton,0,0.4751131221719457,0.27149321266968324,0.25339366515837103,1,0,0,-1.75,-1.5,0.25
2022,27/08/2022,Brighton,Leeds,1,0.5,0.25,0.25,1,0,0,-1.9,-1.9,0.0
2022,27/08/2022,Chelsea,Leicester,1,0.6756756756756757,0.1891891891891892,0.13513513513513511,1,0,0,-5.6,-3.6,2.0
2022,27/08/2022,Liverpool,Bournemouth,1,0.8678237650200267,0.09546061415220294,0.036715620827770364,1,0,0,-24.9,-8.9,16.0
2022,27/08/2022,Man City,Crystal Palace,1,0.8012162051113485,0.12605801627085214,0.07272577861779932,1,0,0,-11.82,-6.32,5.5
2022,27/08/2022,Arsenal,Fulham,1,0.7296439901304195,0.16496298907296442,0.10539302079661615,1,0,0,-7.7,-4.45,3.25
2022,28/08/2022,Aston Villa,West Ham,-1,0.41349548842683415,0.2797175362887407,0.3067869752844253,1,0,0,-0.8000000000000003,-1.1,-0.2999999999999998
2022,28/08/2022,Wolves,Newcastle,0,0.3548387096774194,0.2903225806451613,0.3548387096774194,1,0,1,0.0,-0.5999999999999996,-0.5999999999999996
2022,28/08/2022,Nott'm Forest,Tottenham,-1,0.1354490430230656,0.20611810894814334,0.6584328480287911,0,0,1,5.5600000000000005,2.4000000000000004,-3.1599999999999997
2022,30/08/2022,Crystal Palace,Brentford,0,0.4603234298608499,0.27754795035727714,0.26212861978187285,1,0,0,-1.5500000000000003,-1.35,0.20000000000000018
2022,30/08/2022,Fulham,Brighton,1,0.30420841683366734,0.28577154308617236,0.41002004008016035,0,0,1,0.8000000000000003,-0.19999999999999973,-1.0
2022,30/08/2022,Southampton,Chelsea,1,0.17942467089224767,0.23549488054607506,0.5850804485616772,0,0,1,3.6399999999999997,1.25,-2.3899999999999997
2022,30/08/2022,Leeds,Everton,0,0.44134505158578524,0.2711119602598395,0.28754298815437523,1,0,0,-1.15,-1.35,-0.20000000000000018
2022,31/08/2022,Arsenal,Aston Villa,1,0.6394316163410302,0.20603907637655416,0.15452930728241562,1,0,0,-4.55,-3.05,1.5
2022,31/08/2022,Bournemouth,Wolves,0,0.2711119602598395,0.28754298815437523,0.44134505158578524,0,0,1,1.35,0.20000000000000018,-1.15
2022,31/08/2022,Man City,Nott'm Forest,1,0.8943822357183525,0.07292655152780414,0.032691212753843235,1,0,0,-27.94,-11.94,16.0
2022,31/08/2022,West Ham,Tottenham,0,0.263607257203842,0.2497331910352187,0.4866595517609391,0,0,1,1.6500000000000001,-0.19999999999999973,-1.8499999999999999
2022,31/08/2022,Liverpool,Newcastle,1,0.7137192704203014,0.18080888183980967,0.10547184773988898,1,0,0,-7.67,-3.92,3.75
2022,01/09/2022,Leicester,Man United,-1,0.2804889172671714,0.25430995165556874,0.4652011310772599,0,0,1,1.35,-0.3500000000000001,-1.7000000000000002
2022,03/09/2022,Everton,Liverpool,0,0.13380281690140844,0.19718309859154928,0.6690140845070423,0,0,1,5.6,2.25,-3.35
2022,03/09/2022,Brentford,Leeds,1,0.45092838196286467,0.2705570291777188,0.27851458885941643,1,0,0,-1.2999999999999998,-1.4,-0.10000000000000009
2022,03/09/2022,Chelsea,West Ham,1,0.6149068322981366,0.21180124223602484,0.17329192546583852,1,0,0,-3.95,-2.95,1.0
2022,03/09/2022,Newcastle,Crystal Palace,0,0.4751131221719457,0.27149321266968324,0.25339366515837103,1,0,0,-1.75,-1.5,0.25
2022,03/09/2022,Nott'm Forest,Bournemouth,-1,0.4830216088614491,0.26911203922280735,0.24786635191574358,1,0,0,-1.8499999999999999,-1.55,0.2999999999999998
2022,03/09/2022,Tottenham,Fulham,1,0.639344262295082,0.21311475409836067,0.1475409836065574,1,0,0,-5.0,-3.0,2.0
2022,03/09/2022,Wolves,Southampton,1,0.43029595015576316,0.27842679127725856,0.29127725856697817,1,0,0,-1.0499999999999998,-1.1999999999999997,-0.1499999999999999
2022,03/09/2022,Aston Villa,Man City,0,0.11806956662093454,0.17173755144863206,0.7101928819304333,0,0,1,6.67,2.5,-4.17
2022,04/09/2022,Brighton,Leicester,1,0.5182625863770978,0.27097729516288255,0.21076011846001974,1,0,0,-2.67,-1.67,1.0
2022,04/09/2022,Man United,Arsenal,1,0.3787575150300601,0.2705410821643286,0.3507014028056112,1,0,0,-0.20000000000000018,-1.0,-0.7999999999999998
2022,16/09/2022,Aston Villa,Southampton,1,0.4545454545454546,0.27272727272727276,0.27272727272727276,1,0,0,-1.4,-1.4,0.0
2022,16/09/2022,Nott'm Forest,Fulham,-1,0.3468667255075022,0.2890556045895852,0.36407766990291257,0,0,1,0.1299999999999999,-0.5499999999999998,-0.6799999999999997
2022,17/09/2022,Wolves,Man City,-1,0.09957325746799431,0.1891891891891892,0.7112375533428165,0,0,1,8.17,4.5,-3.67
2022,17/09/2022,Newcastle,Bournemouth,0,0.6582096696984203,0.215414073719483,0.1263762565820967,1,0,0,-6.0600000000000005,-2.9600000000000004,3.0999999999999996
2022,17/09/2022,Tottenham,Leicester,1,0.6538661131292164,0.21069019200830302,0.13544369486248053,1,0,0,-5.55,-3.05,2.5
2022,18/09/2022,Brentford,Arsenal,-1,0.225296442687747,0.24901185770750986,0.5256916996047432,0,0,1,2.4000000000000004,0.40000000000000036,-1.9999999999999998
2022,18/09/2022,Everton,West Ham,1,0.3276209677419355,0.2923387096774194,0.3800403225806452,0,0,1,0.3999999999999999,-0.3500000000000001,-0.75
2022,01/10/2022,Arsenal,Tottenham,1,0.4612804025719877,0.2521666200726866,0.28655297735532564,1,0,0,-1.25,-1.7000000000000002,-0.4500000000000002
