Model,Strategy,InitialBankroll,FinalBalance,Profit,ProfitLossPercent
random_forest,Flat Prediction,1900.0,1770.5004734450706,-129.4995265549294,-6.815764555522599
random_forest,Flat Prediction,2280.0,2124.600568134088,-155.399431865912,-6.815764555522456
random_forest,Flat Prediction,2660.0,2478.7006628231084,-181.29933717689164,-6.815764555522243
random_forest,Flat Prediction,3040.0,2832.8007575121137,-207.1992424878863,-6.815764555522576
random_forest,Flat Prediction,3420.0,3186.9008522011286,-233.0991477988714,-6.815764555522555
random_forest,Flat Prediction,3800.0,3541.000946890141,-258.9990531098588,-6.815764555522599
random_forest,Half-Kelly,380.0,533.4477844872187,153.44778448721866,40.38099591768912
random_forest,Half-Kelly,760.0,1066.8955689744373,306.8955689744373,40.38099591768912
random_forest,Half-Kelly,1140.0,1600.3433534616565,460.34335346165653,40.38099591768917
random_forest,Half-Kelly,1520.0,2133.7911379488746,613.7911379488746,40.38099591768912
random_forest,Half-Kelly,1900.0,2667.238922436094,767.2389224360941,40.38099591768916
random_forest,Half-Kelly,2280.0,3200.686706923313,920.6867069233131,40.38099591768917
random_forest,Half-Kelly,2660.0,3734.1344914105316,1074.1344914105316,40.38099591768916
random_forest,Half-Kelly,3040.0,4267.582275897749,1227.5822758977492,40.38099591768912
random_forest,Half-Kelly,3420.0,4801.03006038497,1381.03006038497,40.380995917689184
random_forest,Half-Kelly,3800.0,5334.477844872188,1534.4778448721881,40.38099591768916
random_forest,Intelligent Half-Kelly,380.0,484.81421424715563,104.81421424715563,27.582687959777797
random_forest,Intelligent Half-Kelly,760.0,969.6284284943113,209.62842849431127,27.582687959777797
random_forest,Intelligent Half-Kelly,1140.0,1454.4426427414671,314.4426427414671,27.582687959777818
random_forest,Intelligent Half-Kelly,1520.0,1939.2568569886225,419.25685698862253,27.582687959777797
random_forest,Intelligent Half-Kelly,1900.0,2424.0710712357795,524.0710712357795,27.582687959777868
random_forest,Intelligent Half-Kelly,2280.0,2908.8852854829343,628.8852854829343,27.582687959777818
random_forest,Intelligent Half-Kelly,2660.0,3393.6994997300876,733.6994997300876,27.58268795977773
random_forest,Intelligent Half-Kelly,3040.0,3878.513713977245,838.5137139772451,27.582687959777797
random_forest,Intelligent Half-Kelly,3420.0,4363.327928224398,943.3279282243984,27.58268795977773
random_forest,Intelligent Half-Kelly,3800.0,4848.142142471559,1048.142142471559,27.582687959777868
random_forest,Intelligent Kelly,380.0,496.4648052292101,116.46480522921013,30.648632955055298
random_forest,Intelligent Kelly,760.0,992.9296104584203,232.92961045842026,30.648632955055298
random_forest,Intelligent Kelly,1140.0,1489.3944156876312,349.3944156876312,30.648632955055366
random_forest,Intelligent Kelly,1520.0,1985.8592209168405,465.8592209168405,30.648632955055298
random_forest,Intelligent Kelly,1900.0,2482.3240261460505,582.3240261460505,30.648632955055287
random_forest,Intelligent Kelly,2280.0,2978.7888313752624,698.7888313752624,30.648632955055366
random_forest,Intelligent Kelly,2660.0,3475.2536366044706,815.2536366044706,30.648632955055284
random_forest,Intelligent Kelly,3040.0,3971.718441833681,931.718441833681,30.648632955055298
random_forest,Intelligent Kelly,3420.0,4468.1832470628915,1048.1832470628915,30.648632955055305
random_forest,Intelligent Kelly,3800.0,4964.648052292101,1164.648052292101,30.648632955055287
random_forest,Kelly,380.0,581.0199551722735,201.0199551722735,52.899988203229874
random_forest,Kelly,760.0,1162.039910344547,402.039910344547,52.899988203229874
random_forest,Kelly,1140.0,1743.0598655168205,603.0598655168205,52.899988203229874
random_forest,Kelly,1520.0,2324.079820689094,804.079820689094,52.899988203229874
random_forest,Kelly,1900.0,2905.0997758613685,1005.0997758613685,52.89998820322992
random_forest,Kelly,2280.0,3486.119731033641,1206.119731033641,52.899988203229874
random_forest,Kelly,2660.0,4067.1396862059155,1407.1396862059155,52.89998820322991
random_forest,Kelly,3040.0,4648.159641378188,1608.159641378188,52.899988203229874
random_forest,Kelly,3420.0,5229.1795965504625,1809.1795965504625,52.899988203229896
random_forest,Kelly,3800.0,5810.199551722737,2010.199551722737,52.89998820322992
xgboost,Flat Prediction,380.0,356.65567021758426,-23.34432978241574,-6.1432446795830895
xgboost,Flat Prediction,760.0,713.3113404351685,-46.68865956483148,-6.1432446795830895
xgboost,Flat Prediction,1140.0,1069.967010652754,-70.03298934724603,-6.143244679582985
xgboost,Flat Prediction,1520.0,1426.622680870337,-93.37731912966296,-6.1432446795830895
xgboost,Flat Prediction,1900.0,1783.278351087921,-116.72164891207899,-6.143244679583105
xgboost,Flat Prediction,2280.0,2139.934021305508,-140.06597869449206,-6.143244679582985
xgboost,Flat Prediction,2660.0,2496.5896915230874,-163.41030847691263,-6.143244679583182
xgboost,Flat Prediction,3040.0,2853.245361740674,-186.75463825932593,-6.1432446795830895
xgboost,Flat Prediction,3420.0,3209.9010319582558,-210.09896804174423,-6.143244679583164
xgboost,Flat Prediction,3800.0,3566.556702175842,-233.44329782415798,-6.143244679583105
xgboost,Half-Kelly,380.0,795.1612007534593,415.1612007534593,109.25294756669982
xgboost,Half-Kelly,760.0,1590.3224015069186,830.3224015069186,109.25294756669982
xgboost,Half-Kelly,1140.0,2385.483602260378,1245.4836022603781,109.25294756669983
xgboost,Half-Kelly,1520.0,3180.644803013837,1660.6448030138372,109.25294756669982
xgboost,Half-Kelly,1900.0,3975.8060037672967,2075.8060037672967,109.25294756669983
xgboost,Half-Kelly,2280.0,4770.967204520756,2490.9672045207562,109.25294756669983
xgboost,Half-Kelly,2660.0,5566.128405274216,2906.1284052742158,109.25294756669983
xgboost,Half-Kelly,3040.0,6361.289606027674,3321.2896060276744,109.25294756669982
xgboost,Half-Kelly,3420.0,7156.450806781136,3736.4508067811357,109.25294756669987
xgboost,Half-Kelly,3800.0,7951.612007534593,4151.612007534593,109.25294756669983
xgboost,Intelligent Half-Kelly,380.0,489.9626071387903,109.9626071387903,28.937528194418498
xgboost,Intelligent Half-Kelly,760.0,979.9252142775806,219.9252142775806,28.937528194418498
xgboost,Intelligent Half-Kelly,1140.0,1469.8878214163708,329.8878214163708,28.937528194418494
xgboost,Intelligent Half-Kelly,1520.0,1959.8504285551612,439.8504285551612,28.937528194418498
xgboost,Intelligent Half-Kelly,1900.0,2449.8130356939514,549.8130356939514,28.937528194418494
xgboost,Intelligent Half-Kelly,2280.0,2939.7756428327416,659.7756428327416,28.937528194418494
xgboost,Intelligent Half-Kelly,2660.0,3429.738249971532,769.7382499715318,28.937528194418487
xgboost,Intelligent Half-Kelly,3040.0,3919.7008571103224,879.7008571103224,28.937528194418498
xgboost,Intelligent Half-Kelly,3420.0,4409.663464249113,989.6634642491126,28.937528194418498
xgboost,Intelligent Half-Kelly,3800.0,4899.626071387903,1099.6260713879028,28.937528194418494
xgboost,Intelligent Kelly,380.0,583.6118569441766,203.61185694417657,53.58206761688857
xgboost,Intelligent Kelly,760.0,1167.2237138883531,407.22371388835313,53.58206761688857
xgboost,Intelligent Kelly,1140.0,1750.8355708325298,610.8355708325298,53.58206761688859
xgboost,Intelligent Kelly,1520.0,2334.4474277767063,814.4474277767063,53.58206761688857
xgboost,Intelligent Kelly,1900.0,2918.059284720883,1018.0592847208832,53.58206761688859
xgboost,Intelligent Kelly,2280.0,3501.6711416650596,1221.6711416650596,53.58206761688859
xgboost,Intelligent Kelly,2660.0,4085.282998609237,1425.282998609237,53.58206761688861
xgboost,Intelligent Kelly,3040.0,4668.8948555534125,1628.8948555534125,53.58206761688857
xgboost,Intelligent Kelly,3420.0,5252.506712497589,1832.5067124975894,53.58206761688859
xgboost,Intelligent Kelly,3800.0,5836.118569441766,2036.1185694417663,53.58206761688859
xgboost,Kelly,380.0,744.5497155500002,364.5497155500002,95.93413567105269
xgboost,Kelly,760.0,1489.0994311000004,729.0994311000004,95.93413567105269
xgboost,Kelly,1140.0,2233.64914665,1093.6491466500001,95.93413567105264
xgboost,Kelly,1520.0,2978.198862200001,1458.1988622000008,95.93413567105269
xgboost,Kelly,1900.0,3722.7485777499996,1822.7485777499996,95.93413567105262
xgboost,Kelly,2280.0,4467.2982933,2187.2982933000003,95.93413567105264
xgboost,Kelly,2660.0,5211.84800885,2551.84800885,95.93413567105263
xgboost,Kelly,3040.0,5956.397724400002,2916.3977244000016,95.93413567105269
xgboost,Kelly,3420.0,6700.9474399499995,3280.9474399499995,95.93413567105262
xgboost,Kelly,3800.0,7445.497155499999,3645.4971554999993,95.93413567105262
